DN;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
232;BU00609998;GM0060;BU00609998;GM0060;BU00609998;GM0060;False;False;53.44479171795837;5.660035029348296;POLYGON ((5.751391 53.505196, 5.751246 53.502951, 5.747481 53.503038, 5.743717 53.503125, 5.743572 53.50088, 5.739808 53.500967, 5.739663 53.498723, 5.7359 53.498809, 5.73561 53.49432, 5.731847 53.494406, 5.731414 53.487674, 5.727651 53.48776, 5.727363 53.483271, 5.7236 53.483357, 5.723456 53.481113, 5.719694 53.481199, 5.719407 53.47671, 5.715645 53.476796, 5.715358 53.472307, 5.711597 53.472392, 5.711453 53.470148, 5.707692 53.470234, 5.70712 53.461256, 5.710881 53.461171, 5.710738 53.458927, 5.714498 53.458841, 5.714355 53.456597, 5.718115 53.456511, 5.717828 53.452023, 5.721588 53.451937, 5.721301 53.447448, 5.728819 53.447277, 5.728675 53.445032, 5.732434 53.444946, 5.73229 53.442702, 5.728531 53.442788, 5.721014 53.44296, 5.720727 53.438471, 5.735761 53.438127, 5.735472 53.433639, 5.754262 53.433207, 5.752956 53.413008, 5.756712 53.412922, 5.756131 53.403945, 5.763642 53.403771, 5.763496 53.401527, 5.759741 53.401614, 5.733454 53.402219, 5.732879 53.393242, 5.729124 53.393328, 5.710351 53.393756, 5.710637 53.398244, 5.688106 53.398754, 5.68754 53.389777, 5.695049 53.389607, 5.694481 53.38063, 5.679467 53.380968, 5.679749 53.385457, 5.664733 53.385793, 5.665014 53.390282, 5.619959 53.39128, 5.620234 53.395769, 5.597704 53.396262, 5.597977 53.400751, 5.582955 53.401077, 5.583499 53.410055, 5.575986 53.410218, 5.576529 53.419196, 5.569015 53.419358, 5.569556 53.428337, 5.56204 53.428498, 5.562581 53.437477, 5.547545 53.437798, 5.548082 53.446777, 5.540563 53.446937, 5.540831 53.451426, 5.518269 53.451905, 5.518801 53.460883, 5.541367 53.460405, 5.541099 53.455916, 5.54862 53.455755, 5.548351 53.451266, 5.555872 53.451105, 5.555602 53.446616, 5.563121 53.446455, 5.562851 53.441966, 5.57037 53.441804, 5.569827 53.432826, 5.577344 53.432664, 5.576801 53.423685, 5.584316 53.423523, 5.584044 53.419034, 5.591558 53.418871, 5.591285 53.414382, 5.613826 53.41389, 5.614652 53.427357, 5.607137 53.427521, 5.607412 53.432011, 5.599895 53.432174, 5.600169 53.436664, 5.585134 53.43699, 5.585407 53.441479, 5.577888 53.441642, 5.578432 53.45062, 5.604752 53.450049, 5.608512 53.449967, 5.608787 53.454456, 5.623828 53.454126, 5.623552 53.449637, 5.664908 53.448721, 5.668668 53.448637, 5.669513 53.462103, 5.594294 53.463761, 5.594568 53.468251, 5.587045 53.468414, 5.587591 53.477392, 5.576304 53.477636, 5.57644 53.479881, 5.580203 53.479799, 5.580339 53.482044, 5.584102 53.481962, 5.584238 53.484207, 5.580475 53.484288, 5.580612 53.486533, 5.576848 53.486614, 5.576984 53.488859, 5.569458 53.489021, 5.569593 53.491265, 5.577121 53.491103, 5.580884 53.491022, 5.581021 53.493267, 5.584784 53.493185, 5.584921 53.49543, 5.588685 53.495348, 5.588959 53.499837, 5.679298 53.497845, 5.683062 53.49776, 5.683346 53.502249, 5.68711 53.502164, 5.687252 53.504408, 5.691017 53.504324, 5.691159 53.506568, 5.751391 53.505196), (5.733742 53.406707, 5.726231 53.406879, 5.725944 53.402391, 5.733454 53.402219, 5.733742 53.406707), (5.61355 53.409401, 5.621063 53.409236, 5.621339 53.413725, 5.613826 53.41389, 5.61355 53.409401), (5.691509 53.452619, 5.706549 53.452279, 5.706834 53.456768, 5.691794 53.457108, 5.691509 53.452619), (5.706263 53.44779, 5.713782 53.44762, 5.714068 53.452108, 5.706549 53.452279, 5.706263 53.44779), (5.683423 53.443811, 5.690941 53.443642, 5.691225 53.44813, 5.683706 53.4483, 5.683423 53.443811));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
232;BU19669998;GM1966;BU19669998;GM1966;BU19669998;GM1966;False;False;53.53204067126321;6.71143824221559;MULTIPOLYGON (((6.707773 53.533279, 6.7153 53.533045, 6.715103 53.530803, 6.707577 53.531037, 6.707773 53.533279)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
231;BU19669998;GM1966;BU19669998;GM1966;BU19669998;GM1966;False;False;53.52761224135555;6.724454617009419;MULTIPOLYGON (((6.7153 53.533045, 6.726589 53.532693, 6.726392 53.530451, 6.730155 53.530333, 6.729958 53.528091, 6.737483 53.527856, 6.737088 53.523372, 6.714514 53.524076, 6.7153 53.533045)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
232;BU19669998;GM1966;BU19669998;GM1966;BU19669998;GM1966;False;False;53.52207402390198;6.742632285106451;MULTIPOLYGON (((6.74085 53.523254, 6.744612 53.523136, 6.744414 53.520894, 6.740652 53.521012, 6.74085 53.523254)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
231;BU19669998;GM1966;BU19669998;GM1966;BU19669998;GM1966;False;False;53.51733242209808;6.750443881993432;MULTIPOLYGON (((6.744612 53.523136, 6.748375 53.523018, 6.748176 53.520776, 6.751938 53.520658, 6.75174 53.518416, 6.759263 53.518179, 6.758866 53.513695, 6.74382 53.514168, 6.744612 53.523136)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
233;BU19660801;GM1966;BU19660801;GM1966;BU19660801;GM1966;False;False;53.27688286309208;6.601121638885777;MULTIPOLYGON (((6.599534 53.280303, 6.603276 53.28019, 6.602709 53.273463, 6.598968 53.273576, 6.599534 53.280303)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
232;BU19701008;GM1970;BU19701008;GM1970;BU19701008;GM1970;False;False;53.28515932699172;5.890059535331603;MULTIPOLYGON (((5.876536 53.293213, 5.880281 53.293123, 5.879979 53.288634, 5.887469 53.288453, 5.887317 53.286209, 5.898551 53.285936, 5.898399 53.283692, 5.909632 53.283419, 5.90948 53.281175, 5.88327 53.281812, 5.883573 53.2863, 5.876083 53.286481, 5.876536 53.293213)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
222;BU00960009;GM0096;BU00960009;GM0096;BU00960009;GM0096;False;False;53.30531394240915;5.078155613769576;MULTIPOLYGON (((5.074516 53.307625, 5.082014 53.307494, 5.081795 53.303003, 5.074298 53.303134, 5.074516 53.307625)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
222;BU19491600;GM1949;BU19491600;GM1949;BU19491600;GM1949;False;False;53.2937707506228;5.658997328669482;MULTIPOLYGON (((5.651644 53.296182, 5.666629 53.295848, 5.666349 53.291359, 5.651366 53.291693, 5.651644 53.296182)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
222;BU19660801;GM1966;BU19660801;GM1966;BU19660801;GM1966;False;False;53.269090781539106;6.598590896608626;MULTIPOLYGON (((6.595039 53.271446, 6.60252 53.27122, 6.602143 53.266735, 6.594662 53.266961, 6.595039 53.271446)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
