diam;ash;kw;x;y;land;lat;lon;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd
82.0;69.0;2350.0;170991.4087;505194.3588;NL;52.53416417795385;5.622885077490424;BU03030720;GM0303;BU03030720;GM0303;BU03030720;GM0303;False;False
82.0;69.0;2350.0;171432.5986;505225.7226;NL;52.53443295024039;5.629388793298716;BU03030720;GM0303;BU03030720;GM0303;BU03030720;GM0303;False;False
70.0;70.0;1800.0;174697.2736;499624.9888;NL;52.483989987527515;5.677172211365538;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
70.0;70.0;1800.0;174992.5732;499492.2889;NL;52.48278666365482;5.681511374706574;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
70.0;70.0;1800.0;175288.6728;499357.589;NL;52.481565176673584;5.685861956159525;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
70.0;70.0;1800.0;175584.1723;499222.5892;NL;52.48034085723736;5.690203445056498;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
70.0;70.0;1800.0;175879.9719;499087.7893;NL;52.47911816380022;5.6945491229647995;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
70.0;70.0;1800.0;176175.5715;498953.2894;NL;52.477898014878626;5.698891635421464;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
70.0;70.0;2000.0;176471.5711;498819.6896;NL;52.47668578051263;5.70323985316276;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
70.0;85.0;2300.0;211442.9989;511852.42;NL;52.591314244548215;6.220148498420485;BU01800206;GM0180;BU01800206;GM0180;BU01800206;GM0180;False;False
70.0;85.0;2300.0;211652.588413;512305.576445;NL;52.59536473387189;6.223318450779542;BU01800206;GM0180;BU01800206;GM0180;BU01800206;GM0180;False;False
70.0;85.0;2300.0;212115.897;512275.4209;NL;52.59504541580062;6.230150345146436;BU01800509;GM0180;BU01800509;GM0180;BU01800509;GM0180;False;False
110.0;94.0;3600.0;58972.5946;438273.3287;NL;51.9246375873935;3.9911405018937667;BU05992308;GM0599;BU05992308;GM0599;BU05992308;GM0599;False;False
110.0;94.0;3600.0;58963.3065;437920.2597;NL;51.92146327693132;3.9911040952500794;BU05992308;GM0599;BU05992308;GM0599;BU05992308;GM0599;False;False
110.0;94.0;3600.0;59184.6771;438614.4093;NL;51.92773914068472;3.994127885481648;BU05992308;GM0599;BU05992308;GM0599;BU05992308;GM0599;False;False
110.0;94.0;3600.0;59430.2409;438978.1024;NL;51.93104957088954;3.997596081282866;BU05992308;GM0599;BU05992308;GM0599;BU05992308;GM0599;False;False
110.0;94.0;3600.0;59664.4982;439308.739;NL;51.93406091184159;4.000909589887025;BU05992308;GM0599;BU05992308;GM0599;BU05992308;GM0599;False;False
110.0;94.0;3600.0;60241.7484;439191.7808;NL;51.933108575796574;4.009333418995682;BU05992308;GM0599;BU05992308;GM0599;BU05992308;GM0599;False;False
110.0;94.0;3600.0;60723.7786;438958.2419;NL;51.931091888936706;4.0164046910933004;BU05992308;GM0599;BU05992308;GM0599;BU05992308;GM0599;False;False
110.0;94.0;3600.0;60756.2654;438567.0352;NL;51.9275819517444;4.016984158928123;BU05992308;GM0599;BU05992308;GM0599;BU05992308;GM0599;False;False
71.0;65.0;2300.0;165134.1454;506182.7486;NL;52.5431872069384;5.536591646445446;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;65.0;2300.0;165143.134;505912.9741;NL;52.5407625199689;5.536715921085227;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;65.0;2300.0;165153.9826;505627.8599;NL;52.5381999357134;5.5368671291166764;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;65.0;2300.0;165164.7007;505356.8672;NL;52.53576426526521;5.537016827708611;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;65.0;2300.0;165174.6419;505087.9198;NL;52.53334698934394;5.537155122807611;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;65.0;2300.0;165187.9516;504817.4976;NL;52.5309163947072;5.537342998609981;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;65.0;2300.0;165203.3768;504548.0385;NL;52.52849441450992;5.5375620573132895;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;65.0;2300.0;165224.8881;504279.3861;NL;52.52607956863759;5.537870796554164;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;65.0;2300.0;165243.7881;504007.8861;NL;52.52363917757703;5.538140938723022;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;65.0;2300.0;165264.7881;503739.3862;NL;52.52122570774437;5.538442084052777;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;70.0;2300.0;166216.9822;506230.7996;NL;52.543597865720145;5.552555223386442;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;70.0;2300.0;166225.9701;505961.4717;NL;52.54117717636991;5.552678626616513;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;70.0;2300.0;166235.4849;505692.2181;NL;52.53875714246202;5.552809785147592;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;70.0;2300.0;166244.8404;505421.9693;NL;52.53632816628556;5.552938547960156;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;70.0;2300.0;166255.0567;505151.6548;NL;52.533898580423426;5.5530799807956885;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;70.0;2300.0;166264.4324;504882.1245;NL;52.531476058187;5.553209036860364;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;70.0;2300.0;166284.4335;504613.3108;NL;52.529059755202844;5.553494680662922;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;70.0;2300.0;166304.6588;504343.8074;NL;52.52663724708382;5.5537835735891035;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;70.0;2300.0;166325.1547;504074.7013;NL;52.52421830196539;5.554076435631763;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;70.0;2300.0;166345.9469;503805.4597;NL;52.5217981308885;5.554373626716464;BU09951029;GM0995;BU09951029;GM0995;BU09951029;GM0995;False;False
71.0;60.0;2300.0;159689.9054;576685.421;NL;53.17683240864819;5.457350531349306;BU00720109;GM0072;BU00720109;GM0072;BU00720109;GM0072;False;False
71.0;85.0;2000.0;210002.8239;463706.0248;NL;52.15877835215125;6.1910131327362965;BU03010002;GM0301;BU03010002;GM0301;BU03010002;GM0301;False;False
71.0;85.0;2000.0;210043.0521;464026.9499;NL;52.161658562289844;6.191652980762077;BU03010002;GM0301;BU03010002;GM0301;BU03010002;GM0301;False;False
71.0;85.0;2000.0;210084.955;464345.5537;NL;52.16451773833824;6.192317010693059;BU03010002;GM0301;BU03010002;GM0301;BU03010002;GM0301;False;False
71.0;85.0;2000.0;259586.8947;589858.5192;NL;53.28498307789533;6.9554372778095175;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2000.0;259600.928;590426.7191;NL;53.29008423094423;6.955833222020717;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;259613.8913;590976.3715;NL;53.29501897912901;6.956207162549887;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2000.0;259845.1075;588985.9552;NL;53.277094603939496;6.959022062907299;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2000.0;259863.054;589300.0964;NL;53.27991288605675;6.959393834387335;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2000.0;259889.7;589770.2726;NL;53.28413105307131;6.959947143977366;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2000.0;259921.8807;590331.3201;NL;53.289164381019155;6.960613307843725;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;259952.3965;590852.9499;NL;53.29384395214926;6.96124174957535;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2000.0;260244.8752;589205.7101;NL;53.27899001152307;6.96508528395538;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2000.0;260295.2736;589652.0389;NL;53.282989262030526;6.9659873079873424;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;260356.9717;590201.3101;NL;53.28791095610174;6.967092750471691;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;260412.87;590685.4101;NL;53.29224837358508;6.968090043444499;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2000.0;260633.8738;589109.1112;NL;53.27804557489526;6.970883322660667;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;260680.4723;589539.3112;NL;53.2819006549394;6.971723589012275;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;260739.3703;590088.9113;NL;53.2868258040235;6.972787792238013;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;260788.9399;590548.7638;NL;53.29094662347643;6.973682745068304;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2000.0;260909.2728;589042.6121;NL;53.277393750592495;6.974988624675179;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2000.0;260961.9713;589458.3121;NL;53.281117345519256;6.975915872603193;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;261029.7693;590001.9122;NL;53.285986796267814;6.977111952211827;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;261086.7678;590440.0122;NL;53.289910716710914;6.978111456967085;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2000.0;261153.4719;588982.1128;NL;53.276801876231055;6.978628224731792;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;261212.0704;589385.1129;NL;53.280410193255044;6.979639988129486;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;261291.0684;589924.513;NL;53.285239652664686;6.981002950460826;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;261352.5669;590342.813;NL;53.28898479175257;6.9820636710972455;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2000.0;261584.1704;588877.1141;NL;53.27577302385475;6.98504777626783;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;261658.5689;589254.5142;NL;53.279148181746145;6.986288321922037;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;261763.9668;589785.5144;NL;53.28389684011345;6.988044882172609;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;261839.2653;590165.5145;NL;53.28729513043654;6.98930026050284;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2000.0;261888.7068;588802.1089;NL;53.275038485631654;6.989586443143975;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;261979.6678;589161.9152;NL;53.27825224578441;6.9910696622409825;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;262110.7656;589684.0155;NL;53.28291574100953;6.993208928746044;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;85.0;2300.0;262199.0642;590034.5156;NL;53.28604638741756;6.994649671882765;BU19790945;GM1979;BU19790945;GM1979;BU19790945;GM1979;False;False
71.0;58.0;2300.0;107208.3556;531011.6225;NL;52.76431494392666;4.679153563716081;BU04410391;GM0441;BU04410391;GM0441;BU04410391;GM0441;False;False
71.0;58.0;2300.0;107735.3307;533146.5845;NL;52.783546224349834;4.686653743458226;BU04411490;GM0441;BU04411490;GM0441;BU04411490;GM0441;False;False
71.0;85.0;2050.0;124615.225;477899.0116;NL;52.288243725622735;4.941873573926625;BU04370008;GM0437;BU04370008;GM0437;BU04370008;GM0437;False;False
82.0;69.0;3000.0;93271.6213321;460114.659829;NL;52.125794367153205;4.485769702095365;BU06380101;GM0638;BU06380101;GM0638;BU06380101;GM0638;False;False
82.0;69.0;3000.0;93420.6576775;460245.352831;NL;52.126985529952;4.487922213206857;BU06380101;GM0638;BU06380101;GM0638;BU06380101;GM0638;False;False
72.0;65.0;1750.0;165434.5876;507449.8856;NL;52.554569549908095;5.54106018491961;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
72.0;65.0;1750.0;165678.7872;507693.7856;NL;52.556756796673945;5.544668663609067;BU09951019;GM0995;BU09951019;GM0995;BU09951019;GM0995;False;False
90.0;80.0;3000.0;63898.7909;444257.2923;NL;51.979239682110496;4.061152173591161;BU05992308;GM0599;BU05992308;GM0599;BU05992308;GM0599;False;False
90.0;80.0;3000.0;64163.0857;444128.3137;NL;51.97812394239821;4.065032376824282;BU05992308;GM0599;BU05992308;GM0599;BU05992308;GM0599;False;False
90.0;80.0;3000.0;64431.3073;443998.8655;NL;51.97700449427622;4.068969652307153;BU05992308;GM0599;BU05992308;GM0599;BU05992308;GM0599;False;False
77.0;85.0;1500.0;132972.4605;413592.806;NL;51.71065632925723;5.0684916410977845;BU08670010;GM0867;BU08670010;GM0867;BU08670010;GM0867;False;False
77.0;85.0;1500.0;133257.0606;413325.3057;NL;51.708263063674735;5.072626101129112;BU08670011;GM0867;BU08670011;GM0867;BU08670011;GM0867;False;False
77.0;85.0;1500.0;133495.561;413549.2055;NL;51.71028476824702;5.07606282236339;BU08670011;GM0867;BU08670011;GM0867;BU08670011;GM0867;False;False
77.0;85.0;1500.0;133745.7085;413280.0166;NL;51.70787475052692;5.079698503787919;BU08670010;GM0867;BU08670010;GM0867;BU08670010;GM0867;False;False
80.0;70.0;2000.0;171016.1799;496830.0881;NL;52.458991543679325;5.622848582829087;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;70.0;2000.0;171236.4796;496547.4882;NL;52.456445230144574;5.626076070103208;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;70.0;2000.0;171457.6794;496262.3883;NL;52.45387633213406;5.6293163042569025;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;70.0;2000.0;171678.2791;495978.3884;NL;52.45131724873011;5.632547389470592;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;68.0;2000.0;171868.3767;505119.2871;NL;52.533463105916226;5.635805847637048;BU03030720;GM0303;BU03030720;GM0303;BU03030720;GM0303;False;False
80.0;70.0;2000.0;171899.4789;495693.9885;NL;52.44875446260681;5.635786907846951;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;70.0;2000.0;172118.8786;495409.1886;NL;52.446188048123645;5.638999553835865;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;68.0;2000.0;172251.5257;505157.9665;NL;52.533798753639246;5.641454530485095;BU03030550;GM0303;BU03030550;GM0303;BU03030550;GM0303;False;False
80.0;70.0;2000.0;172339.3784;495124.9887;NL;52.44362690295933;5.642228038210727;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;70.0;2000.0;172559.9781;494839.8888;NL;52.44105757686002;5.6454575709502075;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;70.0;2000.0;172575.9774;497756.1884;NL;52.467266824812064;5.64584616743555;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;68.0;2000.0;172635.2434;505196.8738;NL;52.534136162222744;5.647111692206026;BU03030550;GM0303;BU03030550;GM0303;BU03030550;GM0303;False;False
80.0;70.0;2000.0;172780.6892;494554.8477;NL;52.438488686430375;5.648688370160941;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;70.0;2000.0;172796.6771;497471.2885;NL;52.464699206372906;5.649078695804729;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;68.0;2000.0;173017.9747;505236.2874;NL;52.534477883803326;5.652754429881438;BU03030550;GM0303;BU03030550;GM0303;BU03030550;GM0303;False;False
80.0;70.0;2000.0;173017.2769;497185.8886;NL;52.46212700824738;5.65230935206388;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;70.0;2000.0;173238.1766;496901.7887;NL;52.45956639442253;5.655544115980667;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;68.0;2000.0;173400.814;505275.2107;NL;52.534814926950894;5.658398819041756;BU03030550;GM0303;BU03030550;GM0303;BU03030550;GM0303;False;False
80.0;70.0;2000.0;173459.8764;496618.1888;NL;52.45701015784271;5.658790304192375;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;70.0;2000.0;173679.1761;496334.2889;NL;52.4544512169364;5.662000792205576;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;68.0;2000.0;173783.9099;505314.1924;NL;52.535152217580844;5.6640470789882515;BU03030550;GM0303;BU03030550;GM0303;BU03030550;GM0303;False;False
80.0;70.0;2000.0;173899.9759;496048.889;NL;52.45187865513835;5.6652328911228835;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;70.0;2000.0;174119.6757;495764.5892;NL;52.44931592943474;5.668448496721417;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False
80.0;68.0;2000.0;174166.7727;505352.9877;NL;52.53548757227759;5.669691978538951;BU03030550;GM0303;BU03030550;GM0303;BU03030550;GM0303;False;False
80.0;80.0;2000.0;141583.1722;438613.5054;NL;51.935822810610674;5.192106260206046;BU02160108;GM0216;BU02160108;GM0216;BU02160108;GM0216;False;False
80.0;80.0;2000.0;141839.0848;438540.4991;NL;51.935172727868505;5.195830303622981;BU02160108;GM0216;BU02160108;GM0216;BU02160108;GM0216;False;False
80.0;80.0;2000.0;142116.7848;438510.2989;NL;51.9349077813758;5.199869439693662;BU02160108;GM0216;BU02160108;GM0216;BU02160108;GM0216;False;False
80.0;78.0;2000.0;108579.7801;502424.3305;NL;52.50753402818078;4.703473442321427;BU03960605;GM0396;BU03960605;GM0396;BU03960605;GM0396;False;False
80.0;78.0;2000.0;115967.9786;493337.3907;NL;52.426446699447865;4.813350241008674;BU04792310;GM0479;BU04792122;GM0479;BU04792122;GM0479;True;False
80.0;80.0;2000.0;125694.5249;444966.7859;NL;51.99231590764988;4.960528750735833;BU03310009;GM0331;BU03310009;GM0331;BU03310009;GM0331;False;False
80.0;80.0;2000.0;125828.6513;444609.5507;NL;51.98911215438921;4.962511915870307;BU03310009;GM0331;BU03310009;GM0331;BU03310009;GM0331;False;False
80.0;80.0;2000.0;125958.503;444264.206;NL;51.986015013827576;4.964431562916805;BU03310009;GM0331;BU03310009;GM0331;BU03310009;GM0331;False;False
80.0;78.0;2000.0;31452.8159;377460.6462;NL;51.37280551307605;3.6127587059899446;BU17141108;GM1714;BU17141108;GM1714;BU17141108;GM1714;False;False
80.0;78.0;2000.0;31550.8285;377758.8397;NL;51.37550626803713;3.614061690104284;BU17141108;GM1714;BU17141108;GM1714;BU17141108;GM1714;False;False
80.0;78.0;2000.0;32297.7139;376414.5428;NL;51.36359005935302;3.625250849961076;BU17141109;GM1714;BU17141109;GM1714;BU17141109;GM1714;False;False
80.0;78.0;2000.0;32393.2151;376699.5425;NL;51.366171583351644;3.6265228414621387;BU17141109;GM1714;BU17141109;GM1714;BU17141109;GM1714;False;False
80.0;78.0;2000.0;32491.5164;376995.7421;NL;51.36885433502689;3.627831291698891;BU17141109;GM1714;BU17141109;GM1714;BU17141109;GM1714;False;False
80.0;80.0;2750.0;66716.7387;414128.2365;NL;51.708939680315986;4.1098622579144015;BU19240903;GM1924;BU19240903;GM1924;BU19240903;GM1924;False;False
80.0;80.0;2750.0;66934.6513;414087.7008;NL;51.70860972823373;4.113024681040334;BU19240903;GM1924;BU19240903;GM1924;BU19240903;GM1924;False;False
80.0;80.0;2750.0;67155.4638;414048.204;NL;51.708289482003295;4.116228743446614;BU19240903;GM1924;BU19240903;GM1924;BU19240903;GM1924;False;False
80.0;60.0;2000.0;72915.5421;420595.1457;NL;51.76800044516369;4.198002591315965;BU19240307;GM1924;BU19240307;GM1924;BU19240307;GM1924;False;False
80.0;60.0;2000.0;73101.1046;420398.1527;NL;51.76625732639372;4.200736915022675;BU19240307;GM1924;BU19240307;GM1924;BU19240307;GM1924;False;False
80.0;60.0;2000.0;73286.7879;420203.7561;NL;51.76453749403201;4.203472165236442;BU19240307;GM1924;BU19240307;GM1924;BU19240307;GM1924;False;False
80.0;60.0;2000.0;73473.7326;420007.1088;NL;51.76279755414373;4.206226004884944;BU19240307;GM1924;BU19240307;GM1924;BU19240307;GM1924;False;False
80.0;60.0;2000.0;73658.7018;419810.8344;NL;51.76106061226979;4.208950934870024;BU19240307;GM1924;BU19240307;GM1924;BU19240307;GM1924;False;False
80.0;60.0;2000.0;73845.704;419614.1283;NL;51.7593200216444;4.211705197666902;BU19240307;GM1924;BU19240307;GM1924;BU19240307;GM1924;False;False
90.0;80.0;3000.0;113344.3462;492756.1308;NL;52.421029825261115;4.774851508940087;BU0363BA02;GM0363;BU0363BA02;GM0363;BU0363BA02;GM0363;False;False
90.0;80.0;3000.0;113476.2567;492327.1244;NL;52.41718432326075;4.7768436667237655;BU0363BA02;GM0363;BU0363BA02;GM0363;BU0363BA02;GM0363;False;False
90.0;80.0;3000.0;113660.8556;491779.2242;NL;52.412274250159236;4.779624493836391;BU0363BA02;GM0363;BU0363BA02;GM0363;BU0363BA02;GM0363;False;False
90.0;80.0;3000.0;114514.9535;492936.2081;NL;52.42273587202151;4.792037203592812;BU0363BA02;GM0363;BU0363BA02;GM0363;BU0363BA02;GM0363;False;False
90.0;80.0;3000.0;115047.2459;491240.729;NL;52.40753747538906;4.800063988488923;BU0363BA02;GM0363;BU0363BA02;GM0363;BU0363BA02;GM0363;False;False
90.0;80.0;3000.0;115048.9658;491600.0651;NL;52.41076699425743;4.800046467339547;BU0363BA02;GM0363;BU0363BA02;GM0363;BU0363BA02;GM0363;False;False
90.0;80.0;3000.0;115050.695;491990.3712;NL;52.41427484217486;4.800025390201956;BU0363BA02;GM0363;BU0363BA02;GM0363;BU0363BA02;GM0363;False;False
136.0;136.0;4300.0;36312.6905343;405160.150571;NL;51.62273817946762;3.673174774714319;BU07170209;GM0717;BU07170209;GM0717;BU07170209;GM0717;False;False
90.0;80.0;3000.0;36884.5168;402263.4279;NL;51.59683081453451;3.682408327785278;BU16950309;GM1695;BU16950309;GM1695;BU16950309;GM1695;False;False
90.0;80.0;3000.0;36943.2944;402577.3502;NL;51.59966387734458;3.6831503434355923;BU16950309;GM1695;BU16950309;GM1695;BU16950309;GM1695;False;False
136.0;136.0;4300.0;36770.7408902;405156.234455;NL;51.62279969432774;3.679788247651935;BU07170209;GM0717;BU07170209;GM0717;BU07170209;GM0717;False;False
90.0;80.0;3000.0;37352.3186;402573.9262;NL;51.599718964614354;3.689052948616145;BU16950309;GM1695;BU16950309;GM1695;BU16950309;GM1695;False;False
90.0;80.0;3000.0;49789.7334;401645.6822;NL;51.59384614770792;3.868792577412099;BU16950209;GM1695;BU16950209;GM1695;BU16950209;GM1695;False;False
90.0;80.0;3000.0;50058.6665;401285.5395;NL;51.59066021453498;3.8727806083421346;BU16950209;GM1695;BU16950209;GM1695;BU16950209;GM1695;False;False
90.0;80.0;3000.0;50227.51;400868.2894;NL;51.58694231105423;3.8753413542554607;BU16950209;GM1695;BU16950209;GM1695;BU16950209;GM1695;False;False
90.0;105.0;3000.0;67990.3658;440086.5267;NL;51.94241555427479;4.12175127078411;BU05992307;GM0599;BU05992307;GM0599;BU05992307;GM0599;False;False
90.0;105.0;3000.0;68243.3653;439874.726;NL;51.94055175514731;4.125483470091541;BU05992307;GM0599;BU05992307;GM0599;BU05992307;GM0599;False;False
90.0;105.0;3000.0;68549.865;439760.1251;NL;51.93956964020827;4.129968760930025;BU05992307;GM0599;BU05992307;GM0599;BU05992307;GM0599;False;False
90.0;105.0;3000.0;68853.9648;439639.4243;NL;51.938532164890624;4.134420493195776;BU05992307;GM0599;BU05992307;GM0599;BU05992307;GM0599;False;False
90.0;80.0;3000.0;101610.5079;459858.7938;NL;52.12436274346601;4.6075728833084115;BU04849404;GM0484;BU04849404;GM0484;BU04849404;GM0484;False;False
90.0;80.0;3000.0;102006.8544;459899.539;NL;52.124767052500225;4.6133537607964605;BU04849404;GM0484;BU04849404;GM0484;BU04849404;GM0484;False;False
90.0;80.0;3000.0;102406.9051;459884.7215;NL;52.12467207090915;4.619197416560824;BU04849404;GM0484;BU04849404;GM0484;BU04849404;GM0484;False;False
90.0;75.0;3000.0;102722.8681;448156.3892;NL;52.01929477373833;4.6256072319550645;BU06270205;GM0627;BU06270205;GM0627;BU06270205;GM0627;False;False
90.0;80.0;3000.0;102712.7634;459619.0788;NL;52.12231365428795;4.623704221695405;BU04849404;GM0484;BU04849404;GM0484;BU04849404;GM0484;False;False
90.0;75.0;3000.0;103063.9232;448159.3055;NL;52.01935301883384;4.630575011622797;BU06270205;GM0627;BU06270205;GM0627;BU06270205;GM0627;False;False
90.0;75.0;3000.0;103404.9039;448163.9261;NL;52.01942636475756;4.635541464533491;BU06270205;GM0627;BU06270205;GM0627;BU06270205;GM0627;False;False
18.0;31.0;80.0;110173.4868;531649.3354;NL;52.77029853730996;4.722993402282324;BU04411290;GM0441;BU04411290;GM0441;BU04411290;GM0441;False;False
11.0;18.0;17.5;187911.4264;557701.9868;NL;53.00526406606047;5.877497324287879;BU00740701;GM0074;BU00740701;GM0074;BU00740701;GM0074;False;False
52.0;70.0;850.0;118001.9845;492551.9859;NL;52.419529189341304;4.843339839209284;BU04791110;GM0479;BU04791112;GM0479;BU04791112;GM0479;True;False
80.0;67.0;2000.0;119700.048;491919.9158;NL;52.41396059638535;4.868366621042142;BU0363NB01;GM0363;BU0363NB01;GM0363;BU0363NB01;GM0363;False;False
71.0;98.0;2050.0;111547.0463;494015.8802;NL;52.43221172121843;4.748268768333657;BU04797110;GM0479;BU04797110;GM0479;BU04797110;GM0479;False;False
80.0;57.0;2000.0;77339.1596;513618.9941;NL_zee;52.604582779250606;4.240783698965173;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
80.0;57.0;2000.0;76390.1616;513699.9966;NL_zee;52.60517466815565;4.226758251669901;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
80.0;57.0;2000.0;76841.1599;513385.9954;NL_zee;52.602417996028194;4.233488550339756;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
