PK_UID;LandCode;INST_TYPE;NIC;INRICHTING;STAD;STRAATNAAM;POSTCODE;NR;TOEVOEGING;X;Y;SBI_CODE;SBI;SECTOR;SUBSECTOR;EMISSIE;kton1990;kton2000;kton2010;kton2015;kton2020;kton2021;kton2022;kton2023;kton2024;conv_grp;TJ_Warmte;TJ_W_Ind;legenda;Size;color;Jaar;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
32;NL;;10082;Akzo Nobel Car Refinishes B.V.;Sassenheim;Rijksstraatweg;2171AJ;31;;93500;469360;20.30;Vervaardiging van verf, vernis e.d., drukinkt en mastiek;Chemische Industrie;Chemische Industrie overig;CO2;0.0;3.8515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Chemische Industrie;0.0;0.0;Chemie;0;Magenta;2024;;GM1525;2171.0;;;GM1525;2171.0;;;GM1525;2171.0;;False;False;False;52.20890777584109;4.487430332014329;WarmteAtlas:CO2EmissieBedrijven;;;
34;NL;;10086;NV Nutricia Zoetermeer;Zoetermeer;1e Stationsstraat;2712HM;186;;93800;451400;10.51;Vervaardiging van zuivelproducten (geen consumptie-ijs);Overige industrie;Voedings- en genotmiddelenindustrie;CO2;18.94836;8.722;13.846995;12.272477;9.984362;10.639069;10.391;11.059;11.988;Voedings- en genotmiddelenindustrie;187.065356;187.065356;Voeding;2;Green;2024;;GM0637;2712.0;;;GM0637;2712.0;;;GM0637;2712.0;;False;False;False;52.04753320157239;4.495048573650786;WarmteAtlas:CO2EmissieBedrijven;;;
101;NL;;10546;Lactalis Leerdammer BV (Schoonrewoerd);Schoonrewoerd;Steenovenweg;4145KK;4;;136450;437100;10.51;Vervaardiging van zuivelproducten (geen consumptie-ijs);Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;11.640738;10.844404;9.997628;9.512115;9.756212;8.495129;8.833563;Voedings- en genotmiddelenindustrie;137.84231;137.84231;Voeding;2;Green;2024;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.922071714041635;5.117546203693166;WarmteAtlas:CO2EmissieBedrijven;;;
109;NL;;10714;637 Intendance Centr.Werkpl.;Woerden;Wilhelminaweg;3441XC;46;;120750;455200;84.22;Defensie;Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;1.152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;;GM0632;;;;GM0632;;;;GM0632;;;False;False;False;52.0840072154914;4.887516251412525;WarmteAtlas:CO2EmissieBedrijven;;;
110;NL;;10722;O-I Netherlands BV (Schiedam);Schiedam;Buitenhavenweg;3113BE;114;- 116;87500;436550;23.13;Vervaardiging van holglas;Overige industrie;Bouwmaterialenindustrie;CO2;93.915465;75.961415;62.081;64.527128;0.0;0.0;0.0;0.0;0.0;Bouwmaterialenindustrie;0.0;0.0;BouwMaterialen;0;SandyBrown;2024;;GM0606;3113.0;;;GM0606;3113.0;;;GM0606;3113.0;;False;False;False;51.91334333717088;4.406144396190292;WarmteAtlas:CO2EmissieBedrijven;;;
111;NL;;10723;O-I Netherlands BV (Leerdam);Leerdam;Lingedijk;4142LD;8;;134256;433341;23.13;Vervaardiging van holglas;Overige industrie;Bouwmaterialenindustrie;CO2;79.793833;116.140181;98.934123;113.375385;85.439611;100.592354;100.475526;99.185806;92.286526;Bouwmaterialenindustrie;1390.192203;1390.192203;BouwMaterialen;3;SandyBrown;2024;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.88820773633704;5.085879430333178;WarmteAtlas:CO2EmissieBedrijven;;;
115;NL;;10789;BMI Monier Woerden;Woerden;Pannenbakkerijen;3443CA;1;;119600;455350;23.32;Vervaardiging van keramische producten voor de bouw (geen tegels en plavuizen);Overige industrie;Bouwmaterialenindustrie;CO2;0.0;0.0;11.770491;9.716754;13.446433;14.985661;14.565;9.825;7.031;Bouwmaterialenindustrie;105.914068;105.914068;BouwMaterialen;2;SandyBrown;2024;;GM0632;;;;GM0632;;;;GM0632;;;False;False;False;52.08528305463418;4.870723515701624;WarmteAtlas:CO2EmissieBedrijven;;;
121;NL;;10829;Cosun Beet company (Puttershoek);Puttershoek;Rustenburgstraat;3297LG;2;;98085;424965;10.81;Vervaardiging van suiker;Overige industrie;Voedings- en genotmiddelenindustrie;CO2;96.46008;81.733225;0.801;0.0;0.353749;0.400996;0.0;0.0;0.0;Voedings- en genotmiddelenindustrie;0.0;0.0;Voeding;0;Green;2024;;GM1963;2995.0;;;GM1963;2995.0;;;GM1963;2995.0;;False;False;False;51.81040585512084;4.561883202717449;WarmteAtlas:CO2EmissieBedrijven;;;
122;NL;;10880;Bolnes Motorenfabriek BV;Krimpen aan de Lek;Zaag;2931LD;29;;100250;435030;28.10;Vervaardiging van motoren, turbines, pompen, compressoren, appendages en drijfwerkelementen;Overige industrie;Metaalelektro;CO2;0.271152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;;GM1931;2931.0;;;GM1931;2931.0;;;GM1931;2931.0;;False;False;False;51.901082873161755;4.591678105092754;WarmteAtlas:CO2EmissieBedrijven;;;
124;NL;;10884;Timmerfabriek Bouter en Zn BV;Bergambacht;Dijklaan;2861EE;32;-36;113640;437430;31.09;Vervaardiging van overige meubels;Overige industrie;Industrie overig;CO2;0.805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;;GM1931;2861.0;;;GM1931;2861.0;;;GM1931;2861.0;;False;False;False;51.923809682648475;4.785936206680757;WarmteAtlas:CO2EmissieBedrijven;;;
135;NL;;10983;IHC Smit BV;Nieuw-Lekkerland;Smitweg;2961AW;6;;102750;433250;30.11;Bouw van schepen en drijvend materieel (geen sport- en recreatievaartuigen);Overige industrie;Metaalelektro;CO2;0.0;0.0;4.87368;0.0;1.797459;1.741345;1.466624;1.260557;1.117966;Metaalelektro;17.584382;17.584382;Overige;1;Gray;2024;;GM1978;2961.0;;;GM1978;2961.0;;;GM1978;2961.0;;False;False;False;51.88532515026303;4.628270292082073;WarmteAtlas:CO2EmissieBedrijven;;;
142;NL;;11038;APH B.V.;Hoogblokland;Bazeldijk;4221XX;50;;127904;433493;23.99;Vervaardiging van niet-metaalhoudende minerale producten (geen schuur-, slijp- en polijstmiddelen);Overige industrie;Bouwmaterialenindustrie;CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Bouwmaterialenindustrie;0.0;0.0;BouwMaterialen;0;SandyBrown;2024;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.88930114309689;4.99360146180964;WarmteAtlas:CO2EmissieBedrijven;;;
147;NL;;11057;Chemische Industrie en Handelmaatschappij Weduwe Hondorff, Block en Braet BV;Schoonhoven;Havenstraat;2871EC;152;;118020;440060;20.13;Vervaardiging van overige anorganische basischemicaliën;Chemische Industrie;Chemische Industrie basisproducten;CO2;0.476496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Chemische Industrie;0.0;0.0;Chemie;0;Magenta;2024;;GM1931;2871.0;;;GM1931;2871.0;;;GM1931;2871.0;;False;False;False;51.947756279365095;4.849324215119021;WarmteAtlas:CO2EmissieBedrijven;;;
153;NL;LCP;11105;Heineken Nederland BV (Zoeterwoude);Zoeterwoude;Burgemeester Smeetsweg;2382PH;1;;97050;461400;11.05;Vervaardiging van bier;Overige industrie;Voedings- en genotmiddelenindustrie;CO2;72.712203;77.162013;54.617211;85.747496;73.956429;74.091099;72.143228;63.177475;61.858545;Voedings- en genotmiddelenindustrie;965.264495;965.264495;Voeding;3;Green;2024;;GM0638;2382.0;;;GM0638;2382.0;;;GM0638;2382.0;;False;False;False;52.13775476988237;4.5407213904149435;WarmteAtlas:CO2EmissieBedrijven;;;
166;NL;LCP;114001;Maxima-centrale;Lelystad;IJsselmeerdijk;8221RC;101;;164694;509969;35.11.1;Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales;Energiesector;Opwekking electriciteit;CO2;1101.03418;0.0;1050.879719;1233.372986;1789.174395;949.882378;1221.772264;970.214404;1167.327316;Opwekking electriciteit;8171.291212;0.0;Energy;5;Yellow;2024;;GM0995;;;;GM0995;;;;GM0995;;;False;False;False;52.57722290437191;5.530213954115616;WarmteAtlas:CO2EmissieBedrijven;;;
173;NL;;114709;McCain Foods Holland BV (Lelystad);Lelystad;Steenstraat;8211AG;9;;164429;505923;10.31;Vervaardiging van aardappelproducten;Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;0.0;0.0;24.25062;26.73462;26.295658;26.92262;26.75762;Voedings- en genotmiddelenindustrie;417.53618;417.53618;Voeding;3;Green;2024;;GM0995;;;;GM0995;;;;GM0995;;;False;False;False;52.540865432792124;5.526189817846175;WarmteAtlas:CO2EmissieBedrijven;;;
184;NL;;114729;RWZI Aarle-Rixtel;Aarle Rixtel;Bakelseweg;5735SC;2;;174147;390811;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;5.839948;5.313586;8.299262;5.226374;8.361196;5.852147;8.483342;7.660052;6.960031;Overig;110.282184;110.282184;RWZI;2;Bleu;2024;;GM1659;;;;GM1659;;;;GM1659;;;False;False;False;51.505987779073855;5.662985907763804;WarmteAtlas:CO2EmissieBedrijven;;;
196;NL;;114743;RWZI Dinther;Heeswijk-Dinther;Hazelbergsestraat;5473XL;5;;164847;405339;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;6.408826;5.561075;7.628823;6.163031;8.274966;7.455116;5.523169;6.618302;6.130615;Overig;97.140028;97.140028;RWZI;2;Bleu;2024;;GM1721;;;;GM1721;;;;GM1721;;;False;False;False;51.63681338639693;5.529442554151915;WarmteAtlas:CO2EmissieBedrijven;;;
201;NL;;114754;Tarkett B.V.;Waalwijk;Taxandriaweg;5142PA;15;;133500;411600;13.93;Vervaardiging van vloerkleden en tapijt;Overige industrie;Textiel- en tapijtindustrie;CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;;GM0867;;;;GM0867;;;;GM0867;;;False;False;False;51.692764748180004;5.076247479573483;WarmteAtlas:CO2EmissieBedrijven;;;
209;NL;;114768;MediaMotion Manufacturing BV;Uden;Industrielaan;5406XC;24;;172800;407600;18.20;Reproductie van opgenomen media;Overige industrie;Grafische industrie;CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;;GM1991;;;;GM1991;;;;GM1991;;;False;False;False;51.65694008092363;5.644439077878468;WarmteAtlas:CO2EmissieBedrijven;;;
227;NL;;115047;Helvoet Rubber & Plastic Technologies BV;Hellevoetsluis;Sportlaan;3223EV;13;;69028;428298;22.19;Vervaardiging van overige producten van rubber;Overige industrie;Rubber- en kunstofverw. Industrie;CO2;0.0;0.0;1.08;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;;GM1992;3223.0;;;GM1992;3223.0;;;GM1992;3223.0;;False;False;False;51.836638752239864;4.139780642728105;WarmteAtlas:CO2EmissieBedrijven;;;
237;NL;;115067;Unidek Produktie / Van Dijk Produktie B.V.;Gemert;Scheiweg;5421XL;26;;177407;397544;22.23;Vervaardiging van kunststofproducten voor de bouw;Overige industrie;Rubber- en kunstofverw. Industrie;CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;;GM1652;;;;GM1652;;;;GM1652;;;False;False;False;51.5663869515899;5.710371179307896;WarmteAtlas:CO2EmissieBedrijven;;;
249;NL;;115143;FrieslandCampina Cheese (Leerdam);Leerdam;Handelstraat;4143HT;11;;135546;434465;10.51;Vervaardiging van zuivelproducten (geen consumptie-ijs);Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;0.0;0.08036;0.0668;0.0;0.0;0.0;0.0;Voedings- en genotmiddelenindustrie;0.0;0.0;Voeding;0;Green;2024;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.89835701115723;5.104554027828748;WarmteAtlas:CO2EmissieBedrijven;;;
257;NL;;11656;Asko BV;Zoetermeer;Galvanistraat;2723RV;46;;95820;452150;23.00;Vervaardiging van overige niet-metaalhoudende minerale producten;Overige industrie;Bouwmaterialenindustrie;CO2;2.844393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Bouwmaterialenindustrie;0.0;0.0;BouwMaterialen;0;SandyBrown;2024;;GM0637;2723.0;;;GM0637;2723.0;;;GM0637;2723.0;;False;False;False;52.054492996126775;4.524362361503522;WarmteAtlas:CO2EmissieBedrijven;;;
258;NL;;11658;Farm Frites BV;Oudenhoorn;Molendijk;3227CD;108;;70714;426770;10.31;Vervaardiging van aardappelproducten;Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;28.987856;28.25424;30.667107;36.235135;33.443416;33.097077;34.489152;Voedings- en genotmiddelenindustrie;538.181975;538.181975;Voeding;3;Green;2024;;GM1992;3227.0;;;GM1992;3227.0;;;GM1992;3227.0;;False;False;False;51.823164462847295;4.164611178388323;WarmteAtlas:CO2EmissieBedrijven;;;
277;NL;;12167;UZIMET BV;Rijswijk;Delftweg;2289BA;62;;83663;450035;24.43;Vervaardiging van lood, zink en tin;Overige industrie;Basismetaal;CO2;0.0;0.225;0.690527;0.781276;0.734436;0.699724;0.733049;0.65302;0.62056;Basismetaal;6.989557;6.989557;Basismetaal;1;Black;2024;;GM0603;2289.0;;;GM0603;2289.0;;;GM0603;2289.0;;False;False;False;52.03405414017338;4.347580985453512;WarmteAtlas:CO2EmissieBedrijven;;;
279;NL;;12169;Campina BV (Wassenaar);Wassenaar;Menkenlaan;2243CK;2;;86250;460200;10.50;Vervaardiging van zuivelprodukten;Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Voedings- en genotmiddelenindustrie;0.0;0.0;Voeding;0;Green;2024;;GM0629;2243.0;;;GM0629;2243.0;;;GM0629;2243.0;;False;False;False;52.12573298022021;4.383228406364067;WarmteAtlas:CO2EmissieBedrijven;;;
280;NL;;12170;FrieslandCampina Maasdam;Maasdam;LAGEWEG;3299ZG;4;- 8;97050;422750;10.51;Vervaardiging van zuivelproducten (geen consumptie-ijs);Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;1.883;5.511407;5.131437;4.690117;4.584362;4.435186;5.023008;5.603374;Voedings- en genotmiddelenindustrie;87.4372;87.4372;Voeding;2;Green;2024;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.79039180719339;4.54724714482866;WarmteAtlas:CO2EmissieBedrijven;;;
281;NL;;12171;DeltaMilk (De Graafstroom);Bleskensgraaf;Dorpsstraat;2971AD;18;;112970;431300;10.51;Vervaardiging van zuivelproducten (geen consumptie-ijs);Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;3.225;3.585336;4.209602;3.92;0.0;0.0;0.0;0.0;Voedings- en genotmiddelenindustrie;0.0;0.0;Voeding;0;Green;2024;;GM1978;2971.0;;;GM1978;2971.0;;;GM1978;2971.0;;False;False;False;51.868663858267695;4.776944675732019;WarmteAtlas:CO2EmissieBedrijven;;;
303;NL;;19048;Refresco Benelux BV;Bodegraven;Europaweg;2411NE;6;;111030;453850;11.07;"Vervaardiging van frisdranken; productie van mineraalwater en overig gebotteld water";Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;0.0;3.59;4.7962;3.822;0.0;0.0;4.1998;Voedings- en genotmiddelenindustrie;65.535292;65.535292;Voeding;2;Green;2024;;GM1901;2411.0;;;GM1901;2411.0;;;GM1901;2411.0;;False;False;False;52.07118747364877;4.745888775843054;WarmteAtlas:CO2EmissieBedrijven;;;
309;NL;;200019;Stichting Amsterdam UMC, locatie AMC;Amsterdam;Meibergdreef;1105AZ;9;;125713;478645;86.10.1;Universitair medische centra;Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.0;37.93;0.0;0.0;0.0;36.906;35.947028;34.272674;Overig;543.052933;543.052933;Overige;3;Gray;2024;;GM0363;1105.0;;;GM0363;1105.0;;;GM0363;1105.0;;False;False;False;52.29500779244427;4.957897800138988;WarmteAtlas:CO2EmissieBedrijven;;;
312;NL;;200119;F. Wellink Lekkerkerk BV;Lekkerkerk;Jan Tomstraat;2941CD;10;;107224;434706;10.13;Vleesverwerking (niet tot maaltijden);Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;0.11249;0.0;0.0;0.0;0.0;0.0;0.0;Voedings- en genotmiddelenindustrie;0.0;0.0;Voeding;0;Green;2024;;GM1931;2941.0;;;GM1931;2941.0;;;GM1931;2941.0;;False;False;False;51.89881310323434;4.693048544677439;WarmteAtlas:CO2EmissieBedrijven;;;
314;NL;;200131;HAK;Giessen;H.C. Hakstraat;4283KA;1;;130356;422745;10.39;Verwerking van groente en fruit (niet tot sap en maaltijden);Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;7.425;6.949105;5.667917;7.004876;7.098;5.852;3.5;4.623;Voedings- en genotmiddelenindustrie;72.139068;72.139068;Voeding;2;Green;2024;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.792809874273054;5.029985609390069;WarmteAtlas:CO2EmissieBedrijven;;;
323;NL;;200292;T. Boer & zn.;Nieuwerkerk aan den IJssel;'s-Gravenweg;2911CJ;114;;102117;441156;10.11;Slachterijen (geen pluimvee-);Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;1.07;0.64;0.675;0.722;0.749;0.762;0.758;Voedings- en genotmiddelenindustrie;11.828123;11.828123;Voeding;1;Green;2024;;GM1892;2911.0;;;GM1892;2911.0;;;GM1892;2911.0;;False;False;False;51.95632130736232;4.617861334054019;WarmteAtlas:CO2EmissieBedrijven;;;
340;NL;;200522;Ennatuurlijk (Tilburg);Tilburg;Rodenberg;5047SZ;51;;129552;400368;35.14;Handel in elektriciteit en in gas via leidingen;Energiesector;Opwekking electriciteit;CO2;0.0;0.0;5.212;2.659635;6.18035;4.578594;2.959534;0.0;0.0;Opwekking electriciteit;0.0;0.0;Energy;0;Yellow;2024;;GM0855;;;;GM0855;;;;GM0855;;;False;False;False;51.5916417677845;5.019967607212627;WarmteAtlas:CO2EmissieBedrijven;;;
341;NL;;200526;Exportslachterij Clazing BV;Zevenhuizen;Bierhoogtweg;2761JH;17;;101169;445769;10.12;Pluimveeslachterijen;Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;0.95;0.0;2.003;2.198;1.087;0.8377;1.822317;Voedings- en genotmiddelenindustrie;28.436134;28.436134;Voeding;1;Green;2024;;GM1892;2761.0;;;GM1892;2761.0;;;GM1892;2761.0;;False;False;False;51.997689614775865;4.603347092815621;WarmteAtlas:CO2EmissieBedrijven;;;
357;NL;;200702;Renewi Nieuwegein;Nieuwegein;Grote Wade;3439NZ;45;;136145;451047;38.11;Inzameling van onschadelijk afval;Afvalverwijdering;AVI's;CO2;0.0;0.0;0.0;0.223058;0.174773;0.2886;0.293117;0.0;0.0;Overig;0.0;0.0;Afval;0;Maroon;2024;;GM0356;;;;GM0356;;;;GM0356;;;False;False;False;52.04741827327569;5.112345855157344;WarmteAtlas:CO2EmissieBedrijven;;;
366;NL;;201172;Smit & Zoon;Weesp;Nijverheidslaan;1382LK;48;;132205;480475;20.59;Vervaardiging van overige chemische producten n.e.g.;Chemische Industrie;Chemische Industrie overig;CO2;0.0;0.0;0.0;1.344936;1.263579;1.324838;1.180929;1.132629;1.031818;Chemische Industrie;14.011562;14.011562;Chemie;1;Magenta;2024;;GM0363;1382.0;;;GM0363;1382.0;;;GM0363;1382.0;;False;False;False;52.311762165171494;5.052935969596958;WarmteAtlas:CO2EmissieBedrijven;;;
392;NL;LCP;202419;Eneco (Nieuwegein);Nieuwegein;Doorslag;3435DG;3;;134208;448648;35.12;Beheer en exploitatie van transportnetten voor elektriciteit, aardgas en warm water;Energiesector;Opwekking electriciteit;CO2;0.0;0.0;2.889677;1.690676;1.453948;1.556005;1.377421;2.120265;2.080124;Opwekking electriciteit;14.560868;0.0;Energy;2;Yellow;2024;;GM0356;;;;GM0356;;;;GM0356;;;False;False;False;52.02578681707;5.084255573435716;WarmteAtlas:CO2EmissieBedrijven;;;
393;NL;;202578;Mars Food Europe CV;Oud-Beijerland;Benjamin Franklinstraat;3261LW;19;;89690;427150;10.84;"Vervaardiging van specerijen, sauzen en kruiderijen; zoutraffinage";Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;0.0;6.38862;6.068;6.019;0.0;0.0;0.0;Voedings- en genotmiddelenindustrie;0.0;0.0;Voeding;0;Green;2024;;GM1963;3261.0;;;GM1963;3261.0;;;GM1963;3261.0;;False;False;False;51.82912399533306;4.43975024531782;WarmteAtlas:CO2EmissieBedrijven;;;
404;NL;;202850;Sassenheimse Vleesbedrijven B.V.;Sassenheim;Edisonstraat;2171TV;16;;93863;469695;46.32;Groothandel in vlees en vleesproducten en in wild en gevogelte (niet levend);Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;;GM1525;2171.0;;;GM1525;2171.0;;;GM1525;2171.0;;False;False;False;52.211958750733444;4.492680133819523;WarmteAtlas:CO2EmissieBedrijven;;;
411;NL;;202928;C & T Technics;Uden;Frontstraat;5405AK;12;a;173000;407050;25.61;Oppervlaktebehandeling en bekleding van metaal;Overige industrie;Metaalelektro;CO2;0.0;0.0;0.0;0.62476;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;;GM1991;;;;GM1991;;;;GM1991;;;False;False;False;51.6519900421603;5.6473009427742555;WarmteAtlas:CO2EmissieBedrijven;;;
419;NL;;203024;Boehringer Ingelheim Animal Health Operations;Weesp;C.J. van Houtenlaan;1381CP;36;;130837;479482;46.46.1;Groothandel in farmaceutische producten;Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.0;0.0;0.139;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;;GM0363;1381.0;;;GM0363;1381.0;;;GM0363;1381.0;;False;False;False;52.30277916048906;5.032946977086084;WarmteAtlas:CO2EmissieBedrijven;;;
471;NL;;204416;Kanola Vethandel;Lexmond;Driemolensweg;4128LS;17;;128996;439814;38.12;Inzameling van schadelijk afval;Afvalverwijdering;AVI's;CO2;0.0;0.0;0.0;0.1054;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Afval;0;Maroon;2024;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.9461669411196;5.008986045413785;WarmteAtlas:CO2EmissieBedrijven;;;
476;NL;;204523;Aardgascompressorstation Wijngaarden;Wijngaarden;Westeinde;3366BL;37;;110350;428582;35.12;Beheer en exploitatie van transportnetten voor elektriciteit, aardgas en warm water;Energiesector;Olie- gaswinning land;CO2;0.0;0.0;0.0;0.000319;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.84403106825335;4.739257256920474;WarmteAtlas:CO2EmissieBedrijven;;;
498;NL;;205493;Euro Support Advanced Materials B.V.;Uden;Liessentstraat;5405AH;9;F;172961;407060;20.59;Vervaardiging van overige chemische producten n.e.g.;Chemische Industrie;Chemische Industrie overig;CO2;0.0;0.0;0.0;0.0;1.575788;1.671809;1.737992;2.482516;1.799648;Chemische Industrie;24.438302;24.438302;Chemie;1;Magenta;2024;;GM1991;;;;GM1991;;;;GM1991;;;False;False;False;51.652081178492516;5.646737915315971;WarmteAtlas:CO2EmissieBedrijven;;;
504;NL;;205568;Asfaltcentrale Gebr. Van der Lee V.O.F.;Lelystad;Mortelstraat;8211AD;4;;164063;505294;42.11.1;Wegenbouw;Bouw;Overig bouw;CO2;0.0;0.0;0.0;0.0;5.012688;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;;GM0995;;;;GM0995;;;;GM0995;;;False;False;False;52.53521867212987;5.520777803133446;WarmteAtlas:CO2EmissieBedrijven;;;
529;NL;;206211;ABL-Technic Uden B.V.;Uden;Vliegeniersstraat;5405BH;24;;173940;407820;25.61;Oppervlaktebehandeling en bekleding van metaal;Overige industrie;Metaalelektro;CO2;0.0;0.0;0.0;0.0;0.0;0.0;1.033729;1.16057;1.13031;Metaalelektro;17.77854;17.77854;Overige;1;Gray;2024;;GM1991;;;;GM1991;;;;GM1991;;;False;False;False;51.65888014825973;5.660925619303154;WarmteAtlas:CO2EmissieBedrijven;;;
549;NL;;21302;Abbott Healthcare Products BV;Weesp;C.J. Van Houtenlaan;1381CP;36;;130940;479560;21.20;Vervaardiging van farmaceutische producten (geen grondstoffen);Chemische Industrie;Chemische Industrie overig;CO2;21.191725;0.0;17.449951;13.545716;28.120163;11.78261;10.724058;11.162488;11.38613;Chemische Industrie;154.617835;154.617835;Chemie;2;Magenta;2024;;GM0363;1381.0;;;GM0363;1381.0;;;GM0363;1381.0;;False;False;False;52.303484701925626;5.034451484059594;WarmteAtlas:CO2EmissieBedrijven;;;
550;NL;;21304;Givaudan Nederland BV (Naarden);Naarden;Huizerstraatweg;1411GP;28;;141030;478690;20.53;Vervaardiging van etherische oliën;Chemische Industrie;Chemische Industrie overig;CO2;6.02208;0.0;9.648122;4.33;4.907;4.805;4.63;4.582;3.886904;Chemische Industrie;52.782172;52.782172;Chemie;2;Magenta;2024;;GM1942;1411.0;;;GM1942;1411.0;;;GM1942;1411.0;;False;False;False;52.29601404479341;5.182419488791601;WarmteAtlas:CO2EmissieBedrijven;;;
551;NL;;21401;Muiden Chemie BV;Muiden;Kruitpad;1398CP;16;;132400;482850;20.51;Vervaardiging van kruit en springstoffen en van lucifers;Chemische Industrie;Chemische Industrie overig;CO2;3.57717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Chemische Industrie;0.0;0.0;Chemie;0;Magenta;2024;;GM1942;1398.0;;;GM1942;1398.0;;;GM1942;1398.0;;False;False;False;52.33311559403618;5.055636167040346;WarmteAtlas:CO2EmissieBedrijven;;;
563;NL;;220002;Arkel;Arkel;Dr. Dreeslaan;4241CG;1;;127800;430700;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.042056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;RWZI;0;Bleu;2024;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.86419223229743;4.992311079553374;WarmteAtlas:CO2EmissieBedrijven;;;
