OBJECTID;Potentieel;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
896;3.25;;GM1892;;;;GM1892;;;;GM1892;;;False;False;False;51.979830338119214;4.6560444277912;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
897;3.5;;GM1621;;;;GM1621;;;;GM1621;;;False;False;False;51.97263503759158;4.543517479307274;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
898;3.22;;GM0627;;;;GM0627;;;;GM0627;;;False;False;False;52.06367924396994;4.654541444973884;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
899;3.79;;GM1901;;;;GM1901;;;;GM1901;;;False;False;False;52.069378440784284;4.784817854172983;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
900;3.67;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.889546567133806;5.115184492920724;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
901;2.3;;GM1705;;;;GM1705;;;;GM1705;;;False;False;False;51.872710885602814;5.882043711859004;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
902;2.36;;GM1705;;;;GM1705;;;;GM1705;;;False;False;False;51.901491687044995;6.010489261694032;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
903;3.7;;GM0214;;;;GM0214;;;;GM0214;;;False;False;False;51.920968795974794;5.434838287744645;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
904;2.36;;GM0226;;;;GM0226;;;;GM0226;;;False;False;False;51.913522121861156;5.99777874190253;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
905;3.0;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.87252094500357;5.138767439365427;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
906;3.67;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.88824351268783;5.115294049919456;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
907;2.48;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.88949361549628;5.275525216607725;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
908;3.38;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.89359725281469;5.246634326242454;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
909;3.38;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.89383943154433;5.246212269591469;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
