X;Y;BronNaam;BronTemp;TypeBron;MWth;Status;CapFactor;VolFactor;ProdKost;UitMin;UitMax;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
158248;577032;Sonac BV Harlingen;0;;0.0;Optie B;0.0;0.0;0;0;0;BU00720001;GM0072;8861.0;8861VH;BU00720001;GM0072;8861.0;8861VH;BU00720001;GM0072;8861.0;8861VH;False;False;False;53.17995735053359;5.435788620789774;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
157800;578200;Reststoffen Energie Centrale REC;0;;0.0;Optie B;0.0;0.0;0;0;0;BU00720109;GM0072;8861.0;8861NW;BU00720109;GM0072;8861.0;8861NW;BU00720109;GM0072;8861.0;8861NW;False;False;False;53.19045510570694;5.4290979589186765;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
110457;497743;Gasunie Beverwijk;0;;0.0;Optie B;0.0;0.0;0;0;0;BU04797120;GM0479;1566.0;1566NM;BU04797120;GM0479;1566.0;1566NM;BU04797120;GM0479;1566.0;1566NM;False;False;False;52.46561963591622;4.731745692438193;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
193000;549500;Romi Smilfood BV Heerenveen;0;;0.0;Optie B;0.0;0.0;0;0;0;BU00740401;GM0074;8444.0;8444DC;BU00740401;GM0074;8444.0;8444DC;BU00740401;GM0074;8444.0;8444DC;False;False;False;52.93122709898006;5.952342659360777;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
189070;553727;Slibontwateringsinstallatie   RWZI Heerenveen;0;;0.0;Optie B;0.0;0.0;0;0;0;BU00740110;GM0074;8447.0;8447GC;BU00740110;GM0074;8447.0;8447GC;BU00740110;GM0074;8447.0;8447GC;False;False;False;52.96947321087183;5.89433990918126;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
198043;318361;Everris International BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU09174200;GM0917;6422.0;6422PD;BU09174200;GM0917;6422.0;6422PD;BU09174200;GM0917;6422.0;6422PD;False;False;False;50.85346250497848;5.998424517207862;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
196693;408187;Brabant Alucast The Netherlands Heijen;0;;0.0;Optie B;0.0;0.0;0;0;0;BU09070409;GM0907;6598.0;6598DK;BU09070409;GM0907;6598.0;6598DK;BU09070409;GM0907;6598.0;6598DK;False;False;False;51.66094750561299;5.989786938277917;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
176659;384365;Van Rooi Meat BV Helmond;0;;0.0;Optie B;0.0;0.0;0;0;0;BU07942902;GM0794;5704.0;5704RG;BU07942902;GM0794;5704.0;5704RG;BU07942902;GM0794;5704.0;5704RG;False;False;False;51.44795650634666;5.698770072507095;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
176012;385145;Fokker Landing Gear;0;;0.0;Optie B;0.0;0.0;0;0;0;BU07942901;GM0794;5705.0;5705DE;BU07942901;GM0794;5705.0;5705DE;BU07942901;GM0794;5705.0;5705DE;False;False;False;51.454992085341104;5.689509523557947;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
174950;386900;Salzgitter Mannesmann Seamless Tubes BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU07942901;GM0794;5705.0;5705DR;BU07942901;GM0794;5705.0;5705DR;BU07942901;GM0794;5705.0;5705DR;False;False;False;51.470805634418156;5.6743297768713035;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
173650;387400;Vlisco Helmond BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU07941004;GM0794;5701.0;5701PH;BU07941004;GM0794;5701.0;5701PH;BU07941004;GM0794;5701.0;5701PH;False;False;False;51.475344477649536;5.655646352375147;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
