DN;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
232;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.78008438050264;4.600867017155312;MULTIPOLYGON (((4.597492 52.789119, 4.604902 52.789019, 4.604241 52.771049, 4.596834 52.771149, 4.597492 52.789119)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
221;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.53955588191401;4.520224623453818;MULTIPOLYGON (((4.518421 52.540703, 4.522106 52.540655, 4.522028 52.538409, 4.518344 52.538456, 4.518421 52.540703)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
221;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.517566049761484;4.569198809758659;MULTIPOLYGON (((4.565596 52.519861, 4.572961 52.519763, 4.572801 52.515271, 4.565437 52.515368, 4.565596 52.519861)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
231;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.507077442828006;4.5117369594707215;MULTIPOLYGON (((4.51005 52.511594, 4.513732 52.511547, 4.513423 52.502561, 4.509742 52.502608, 4.51005 52.511594)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
231;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.481337425689794;4.503492099466966;MULTIPOLYGON (((4.501691 52.482484, 4.50537 52.482437, 4.505293 52.480191, 4.501614 52.480238, 4.501691 52.482484)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
231;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.42291005811122;4.475195763911667;MULTIPOLYGON (((4.478183 52.44008, 4.481859 52.440033, 4.480954 52.413076, 4.477281 52.413122, 4.462586 52.413305, 4.46266 52.415551, 4.466334 52.415506, 4.466558 52.422245, 4.470232 52.422199, 4.470382 52.426692, 4.474057 52.426647, 4.474282 52.433386, 4.477957 52.43334, 4.478183 52.44008)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
231;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.401016855844574;4.456667980583776;MULTIPOLYGON (((4.454869 52.402163, 4.458541 52.402117, 4.458467 52.399871, 4.454795 52.399916, 4.454869 52.402163)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
231;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.37873177382016;4.441244637503062;MULTIPOLYGON (((4.439446 52.379877, 4.443117 52.379833, 4.443043 52.377586, 4.439373 52.377631, 4.439446 52.379877)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
231;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.351773811332826;4.444509855587095;MULTIPOLYGON (((4.442897 52.373093, 4.450238 52.373003, 4.449649 52.355031, 4.464325 52.35485, 4.464176 52.350357, 4.471513 52.350266, 4.471215 52.34128, 4.467547 52.341325, 4.463879 52.341371, 4.463731 52.336878, 4.460063 52.336923, 4.456396 52.336968, 4.456248 52.332475, 4.448914 52.332565, 4.449061 52.337059, 4.441726 52.337148, 4.441872 52.341641, 4.434537 52.341731, 4.434682 52.346224, 4.416341 52.346445, 4.416485 52.350938, 4.420153 52.350894, 4.420297 52.355388, 4.423966 52.355343, 4.424111 52.359836, 4.42778 52.359792, 4.427998 52.366532, 4.431668 52.366487, 4.431813 52.37098, 4.435483 52.370936, 4.43541 52.368689, 4.43908 52.368645, 4.44275 52.3686, 4.442897 52.373093)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
221;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.30158942791868;4.389613280999739;MULTIPOLYGON (((4.38573 52.306355, 4.396725 52.306225, 4.396442 52.297239, 4.392777 52.297282, 4.381785 52.297411, 4.381995 52.304151, 4.385659 52.304108, 4.38573 52.306355)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
221;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.272676841891254;4.3828467254565115;MULTIPOLYGON (((4.381085 52.274945, 4.384748 52.274902, 4.384608 52.270409, 4.380946 52.270452, 4.381085 52.274945)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
231;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.29837841551047;4.405838276674297;MULTIPOLYGON (((4.412243 52.33301, 4.426911 52.332833, 4.426622 52.323847, 4.433955 52.323758, 4.433519 52.310279, 4.44085 52.31019, 4.440558 52.301203, 4.447887 52.301114, 4.44774 52.296621, 4.444076 52.296666, 4.425755 52.296888, 4.425611 52.292395, 4.418283 52.292483, 4.418427 52.296977, 4.411099 52.297064, 4.410956 52.292571, 4.407292 52.292615, 4.403628 52.292659, 4.403486 52.288165, 4.410813 52.288078, 4.410527 52.279092, 4.417853 52.279004, 4.417996 52.283497, 4.425322 52.283409, 4.425178 52.278916, 4.432503 52.278827, 4.432358 52.274334, 4.428696 52.274378, 4.417709 52.274511, 4.417566 52.270017, 4.395594 52.270279, 4.395735 52.274773, 4.381085 52.274945, 4.380946 52.270452, 4.377284 52.270494, 4.358973 52.270707, 4.359042 52.272953, 4.362704 52.272911, 4.362842 52.277404, 4.366505 52.277362, 4.366712 52.284102, 4.370376 52.28406, 4.370514 52.288553, 4.374178 52.28851, 4.374317 52.293003, 4.377981 52.292961, 4.37812 52.297454, 4.392777 52.297282, 4.396442 52.297239, 4.396725 52.306225, 4.38573 52.306355, 4.3858 52.308601, 4.389465 52.308558, 4.389606 52.313051, 4.393271 52.313008, 4.393483 52.319748, 4.397149 52.319705, 4.397291 52.324198, 4.400957 52.324154, 4.40117 52.330894, 4.404837 52.330851, 4.404766 52.328604, 4.408433 52.32856, 4.4121 52.328517, 4.412243 52.33301)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
221;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.262370557988014;4.371180405432168;MULTIPOLYGON (((4.358973 52.270707, 4.380946 52.270452, 4.380876 52.268205, 4.377214 52.268248, 4.373552 52.26829, 4.373483 52.266044, 4.377144 52.266001, 4.377075 52.263755, 4.384398 52.263669, 4.384258 52.259176, 4.387919 52.259133, 4.387849 52.256886, 4.384188 52.256929, 4.380527 52.256972, 4.380387 52.252479, 4.373066 52.252564, 4.373205 52.257057, 4.358561 52.257227, 4.358973 52.270707)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
222;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;52.263378843220224;4.391141950873139;MULTIPOLYGON (((4.384748 52.274902, 4.38841 52.274859, 4.3882 52.268119, 4.391861 52.268076, 4.391791 52.265829, 4.399114 52.265743, 4.399044 52.263496, 4.402705 52.263453, 4.402634 52.261206, 4.406295 52.261162, 4.406224 52.258916, 4.409885 52.258872, 4.409814 52.256626, 4.406153 52.256669, 4.387849 52.256886, 4.387919 52.259133, 4.384258 52.259176, 4.384398 52.263669, 4.377075 52.263755, 4.377144 52.266001, 4.373483 52.266044, 4.373552 52.26829, 4.377214 52.268248, 4.380876 52.268205, 4.380946 52.270452, 4.384608 52.270409, 4.384748 52.274902)));WarmteAtlas:AardwarmteRotliegend;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:33;
