P50;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
0.71616;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.55809132617857;6.30012702242245;MULTIPOLYGON (((6.292488 53.553656, 6.292678 53.56264, 6.307768 53.562526, 6.307574 53.553542, 6.292488 53.553656)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.195774;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.55797624595608;6.315214675794516;MULTIPOLYGON (((6.307574 53.553542, 6.307768 53.562526, 6.322857 53.56241, 6.32266 53.553426, 6.307574 53.553542)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
3.766549;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.557859280010724;6.330302235599013;MULTIPOLYGON (((6.32266 53.553426, 6.322857 53.56241, 6.337946 53.562292, 6.337746 53.553308, 6.32266 53.553426)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
3.94464;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.55774042836659;6.34538970031606;MULTIPOLYGON (((6.337746 53.553308, 6.337946 53.562292, 6.353035 53.562172, 6.352832 53.553189, 6.337746 53.553308)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
4.339021;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.55761969104816;6.360477068425839;MULTIPOLYGON (((6.352832 53.553189, 6.353035 53.562172, 6.368124 53.56205, 6.367918 53.553067, 6.352832 53.553189)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
4.613882;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.55749706808035;6.3755643384086005;MULTIPOLYGON (((6.367918 53.553067, 6.368124 53.56205, 6.383213 53.561927, 6.383003 53.552943, 6.367918 53.553067)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.701433;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.549332235740266;6.269766126640301;MULTIPOLYGON (((6.262132 53.544895, 6.262316 53.553879, 6.277402 53.553769, 6.277215 53.544785, 6.262132 53.544895)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.933846;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.54922095672935;6.284850796684001;MULTIPOLYGON (((6.277215 53.544785, 6.277402 53.553769, 6.292488 53.553656, 6.292298 53.544673, 6.277215 53.544785)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.096579;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.54910779245143;6.2999353762642265;MULTIPOLYGON (((6.292298 53.544673, 6.292488 53.553656, 6.307574 53.553542, 6.307381 53.544559, 6.292298 53.544673)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
3.042755;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.54899274292985;6.315019863862048;MULTIPOLYGON (((6.307381 53.544559, 6.307574 53.553542, 6.32266 53.553426, 6.322464 53.544443, 6.307381 53.544559)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
4.201914;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.54887580818832;6.330104257958594;MULTIPOLYGON (((6.322464 53.544443, 6.32266 53.553426, 6.337746 53.553308, 6.337547 53.544325, 6.322464 53.544443)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
4.728314;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.54875698825088;6.345188557035062;MULTIPOLYGON (((6.337547 53.544325, 6.337746 53.553308, 6.352832 53.553189, 6.352629 53.544205, 6.337547 53.544325)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.72375;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.523008848766665;6.178757817342121;MULTIPOLYGON (((6.171138 53.518566, 6.171302 53.52755, 6.186379 53.527451, 6.186212 53.518467, 6.171138 53.518566)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.712687;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.52290896178933;6.193833508579959;MULTIPOLYGON (((6.186212 53.518467, 6.186379 53.527451, 6.201457 53.52735, 6.201286 53.518366, 6.186212 53.518467)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.606806;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.52280719092114;6.208909118641858;MULTIPOLYGON (((6.201286 53.518366, 6.201457 53.52735, 6.216534 53.527247, 6.21636 53.518264, 6.201286 53.518366)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.4247;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.522703536183;6.22398464601176;MULTIPOLYGON (((6.21636 53.518264, 6.216534 53.527247, 6.231611 53.527143, 6.231434 53.518159, 6.21636 53.518264)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.303494;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.50676098331766;5.846882263839382;MULTIPOLYGON (((5.839299 53.502297, 5.839394 53.511282, 5.854467 53.511224, 5.854369 53.50224, 5.839299 53.502297)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.397442;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.50551197377475;6.103077874748466;MULTIPOLYGON (((6.095469 53.501064, 6.095617 53.510049, 6.110689 53.509959, 6.110537 53.500975, 6.095469 53.501064)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.692175;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.498256927224084;5.696107458984319;MULTIPOLYGON (((5.688542 53.493784, 5.688605 53.502768, 5.703675 53.50273, 5.703608 53.493745, 5.688542 53.493784)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.604366;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.49821736514865;5.711175467243915;MULTIPOLYGON (((5.703608 53.493745, 5.703675 53.50273, 5.718744 53.502689, 5.718675 53.493705, 5.703608 53.493745)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.578837;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.49817592022369;5.726243442933719;MULTIPOLYGON (((5.718675 53.493705, 5.718744 53.502689, 5.733814 53.502647, 5.733741 53.493662, 5.718675 53.493705)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.624159;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.498132592457814;5.7413113845396655;MULTIPOLYGON (((5.733741 53.493662, 5.733814 53.502647, 5.748883 53.502602, 5.748807 53.493618, 5.733741 53.493662)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.917329;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.498087381859854;5.756379290547706;MULTIPOLYGON (((5.748807 53.493618, 5.748883 53.502602, 5.763953 53.502556, 5.763874 53.493572, 5.748807 53.493618)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.972744;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.49804028843916;5.771447159443812;MULTIPOLYGON (((5.763874 53.493572, 5.763953 53.502556, 5.779022 53.502508, 5.77894 53.493524, 5.763874 53.493572)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.947909;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.49799131220535;5.786514989713991;MULTIPOLYGON (((5.77894 53.493524, 5.779022 53.502508, 5.794092 53.502458, 5.794006 53.493474, 5.77894 53.493524)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.919777;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.49794045316855;5.801582779844265;MULTIPOLYGON (((5.794006 53.493474, 5.794092 53.502458, 5.809161 53.502407, 5.809072 53.493422, 5.794006 53.493474)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.767025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.49788771133915;5.816650528320689;MULTIPOLYGON (((5.809072 53.493422, 5.809161 53.502407, 5.82423 53.502353, 5.824139 53.493368, 5.809072 53.493422)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.672876;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.497833086728086;5.831718233629344;MULTIPOLYGON (((5.824139 53.493368, 5.82423 53.502353, 5.839299 53.502297, 5.839205 53.493313, 5.824139 53.493368)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.475448;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.4977765793465;5.8467858942563415;MULTIPOLYGON (((5.839205 53.493313, 5.839299 53.502297, 5.854369 53.50224, 5.854271 53.493255, 5.839205 53.493313)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.240722;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.49771818920604;5.861853508687824;MULTIPOLYGON (((5.854271 53.493255, 5.854369 53.50224, 5.869438 53.50218, 5.869337 53.493196, 5.854271 53.493255)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.73683;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.489583194954456;5.530327623582486;MULTIPOLYGON (((5.522781 53.4851, 5.522809 53.494084, 5.537876 53.494066, 5.537844 53.485082, 5.522781 53.4851)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.609046;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48956434969762;5.545392733071174;MULTIPOLYGON (((5.537844 53.485082, 5.537876 53.494066, 5.552943 53.494047, 5.552908 53.485062, 5.537844 53.485082)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.54104;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48954362202501;5.560457826657328;MULTIPOLYGON (((5.552908 53.485062, 5.552943 53.494047, 5.568009 53.494025, 5.567971 53.48504, 5.552908 53.485062)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.442474;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.489521011940944;5.5755229028277595;MULTIPOLYGON (((5.567971 53.48504, 5.568009 53.494025, 5.583076 53.494001, 5.583035 53.485017, 5.567971 53.48504)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.049488;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48934582108245;5.665912909383558;MULTIPOLYGON (((5.658352 53.484871, 5.658409 53.493855, 5.673475 53.49382, 5.673415 53.484836, 5.658352 53.484871)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.912354;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.489310034269685;5.680977821275926;MULTIPOLYGON (((5.673415 53.484836, 5.673475 53.49382, 5.688542 53.493784, 5.688479 53.484799, 5.673415 53.484836)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.800804;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.489272365093456;5.696042703647609;MULTIPOLYGON (((5.688479 53.484799, 5.688542 53.493784, 5.703608 53.493745, 5.703542 53.484761, 5.688479 53.484799)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.618856;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.489232813561436;5.7111075549855705;MULTIPOLYGON (((5.703542 53.484761, 5.703608 53.493745, 5.718675 53.493705, 5.718605 53.48472, 5.703542 53.484761)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.507547;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48919137968181;5.726172373776786;MULTIPOLYGON (((5.718605 53.48472, 5.718675 53.493705, 5.733741 53.493662, 5.733668 53.484678, 5.718605 53.48472)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.573682;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48914806346305;5.741237158508257;MULTIPOLYGON (((5.733668 53.484678, 5.733741 53.493662, 5.748807 53.493618, 5.748732 53.484633, 5.733668 53.484678)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.79396;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48910286491409;5.756301907667008;MULTIPOLYGON (((5.748732 53.484633, 5.748807 53.493618, 5.763874 53.493572, 5.763795 53.484587, 5.748732 53.484633)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.967548;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48905578404422;5.771366619740086;MULTIPOLYGON (((5.763795 53.484587, 5.763874 53.493572, 5.77894 53.493524, 5.778858 53.484539, 5.763795 53.484587)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.969757;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48900682086305;5.7864312932145605;MULTIPOLYGON (((5.778858 53.484539, 5.77894 53.493524, 5.794006 53.493474, 5.793921 53.484489, 5.778858 53.484539)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.941439;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48895597538077;5.801495926577536;MULTIPOLYGON (((5.793921 53.484489, 5.794006 53.493474, 5.809072 53.493422, 5.808984 53.484438, 5.793921 53.484489)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.905351;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48890324760768;5.816560518316126;MULTIPOLYGON (((5.808984 53.484438, 5.809072 53.493422, 5.824139 53.493368, 5.824047 53.484384, 5.808984 53.484438)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.801475;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48884863755468;5.831625066917495;MULTIPOLYGON (((5.824047 53.484384, 5.824139 53.493368, 5.839205 53.493313, 5.83911 53.484328, 5.824047 53.484384)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.723786;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.488792145232985;5.846689570868819;MULTIPOLYGON (((5.83911 53.484328, 5.839205 53.493313, 5.854271 53.493255, 5.854173 53.484271, 5.83911 53.484328)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.583946;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48873377065426;5.861754028657306;MULTIPOLYGON (((5.854173 53.484271, 5.854271 53.493255, 5.869337 53.493196, 5.869236 53.484212, 5.854173 53.484271)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.263241;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.488673513830406;5.876818438770203;MULTIPOLYGON (((5.869236 53.484212, 5.869337 53.493196, 5.884403 53.493135, 5.884299 53.48415, 5.869236 53.484212)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.850137;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48064374921193;5.485111668068808;MULTIPOLYGON (((5.477571 53.476157, 5.47759 53.485142, 5.492654 53.48513, 5.492632 53.476145, 5.477571 53.476157)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.667698;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.480630554739605;5.5001736605673575;MULTIPOLYGON (((5.492632 53.476145, 5.492654 53.48513, 5.507717 53.485116, 5.507692 53.476131, 5.492632 53.476145)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.718596;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.4806154783428;5.515235641711019;MULTIPOLYGON (((5.507692 53.476131, 5.507717 53.485116, 5.522781 53.4851, 5.522752 53.476115, 5.507692 53.476131)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.603726;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48059852002451;5.530297609987647;MULTIPOLYGON (((5.522752 53.476115, 5.522781 53.4851, 5.537844 53.485082, 5.537813 53.476097, 5.522752 53.476115)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.560961;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48057967978835;5.545359563885113;MULTIPOLYGON (((5.537813 53.476097, 5.537844 53.485082, 5.552908 53.485062, 5.552873 53.476077, 5.537813 53.476097)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.839329;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48028777298298;5.695977979344621;MULTIPOLYGON (((5.688416 53.475815, 5.688479 53.484799, 5.703542 53.484761, 5.703476 53.475776, 5.688416 53.475815)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.664251;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48024823199002;5.711039675273967;MULTIPOLYGON (((5.703476 53.475776, 5.703542 53.484761, 5.718605 53.48472, 5.718536 53.475735, 5.703476 53.475776)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.478388;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.480206809151014;5.726101338679592;MULTIPOLYGON (((5.718536 53.475735, 5.718605 53.48472, 5.733668 53.484678, 5.733596 53.475693, 5.718536 53.475735)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.564402;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48016350447462;5.741162968049567;MULTIPOLYGON (((5.733596 53.475693, 5.733668 53.484678, 5.748732 53.484633, 5.748656 53.475649, 5.733596 53.475693)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
0.83927;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.480118317969584;5.756224561871982;MULTIPOLYGON (((5.748656 53.475649, 5.748732 53.484633, 5.763795 53.484587, 5.763716 53.475603, 5.748656 53.475649)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.013812;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.48007124964527;5.771286118634957;MULTIPOLYGON (((5.763716 53.475603, 5.763795 53.484587, 5.778858 53.484539, 5.778776 53.475555, 5.763716 53.475603)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.058304;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.4800222995113;5.786347636826634;MULTIPOLYGON (((5.778776 53.475555, 5.778858 53.484539, 5.793921 53.484489, 5.793836 53.475505, 5.778776 53.475555)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.043617;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.479971467577755;5.801409114935181;MULTIPOLYGON (((5.793836 53.475505, 5.793921 53.484489, 5.808984 53.484438, 5.808896 53.475453, 5.793836 53.475505)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.061698;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.47991875385509;5.816470551448792;MULTIPOLYGON (((5.808896 53.475453, 5.808984 53.484438, 5.824047 53.484384, 5.823955 53.475399, 5.808896 53.475453)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.981366;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.471687316710344;5.439914563000405;MULTIPOLYGON (((5.43238 53.467198, 5.43239 53.476183, 5.44745 53.476176, 5.447438 53.467191, 5.43238 53.467198)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.768611;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.471679770035855;5.454973426366626;MULTIPOLYGON (((5.447438 53.467191, 5.44745 53.476176, 5.462511 53.476168, 5.462495 53.467183, 5.447438 53.467191)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.670268;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.471670341931414;5.470032282919246;MULTIPOLYGON (((5.462495 53.467183, 5.462511 53.476168, 5.477571 53.476157, 5.477552 53.467173, 5.462495 53.467183)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.743531;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.471659032398925;5.485091131147175;MULTIPOLYGON (((5.477552 53.467173, 5.477571 53.476157, 5.492632 53.476145, 5.492609 53.46716, 5.477552 53.467173)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.514038;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.47164584144069;5.500149969539323;MULTIPOLYGON (((5.492609 53.46716, 5.492632 53.476145, 5.507692 53.476131, 5.507667 53.467146, 5.492609 53.46716)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.610538;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.47163076905944;5.515208796584612;MULTIPOLYGON (((5.507667 53.467146, 5.507692 53.476131, 5.522752 53.476115, 5.522724 53.46713, 5.507667 53.467146)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
2.005529;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.462712009183946;5.409792057845254;MULTIPOLYGON (((5.402263 53.458221, 5.402266 53.467206, 5.417323 53.467203, 5.417317 53.458218, 5.402263 53.458221)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.924567;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.462708226379924;5.424847777685973;MULTIPOLYGON (((5.417317 53.458218, 5.417323 53.467203, 5.43238 53.467198, 5.432371 53.458213, 5.417317 53.458218)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
1.874665;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False;53.46270256264455;5.439903493737967;MULTIPOLYGON (((5.432371 53.458213, 5.43238 53.467198, 5.447438 53.467191, 5.447425 53.458207, 5.432371 53.458213)));WarmteAtlas:AardwarmteP50Vermogen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:30;
