Provincie;Gemeente;GMcode;RESregio;REScode;BronNaam;TypeBron;bron_temp;MWth;corrfactor;status;Source;X;Y;wkt;MWth_max;bron_vol;bron_cap;T_bron;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Gelderland;Apeldoorn;GM0200;Cleantech;ES12;Detailconsult Supermarkten BV;Supermarkt;n.a.;0.11;;Optie B;LT;194561;468223;POINT(194561 468223);n.a.;n.a.;n.a.;n.a.;BU02000402;GM0200;7331.0;7331GM;BU02000402;GM0200;7331.0;7331GM;BU02000402;GM0200;7331.0;7331GM;False;False;False;52.200696833956286;5.965886660944103;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Meermarkt Van Veluw VOF;Supermarkt;n.a.;0.05;;Optie B;LT;163268;465458;POINT(163268 465458);n.a.;n.a.;n.a.;n.a.;BU02036071;GM0203;3785.0;3785LS;BU02036071;GM0203;3785.0;3785LS;BU02036071;GM0203;3785.0;3785LS;False;False;False;52.17720250532296;5.508080117778284;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;LIDL Nederland GmbH;Supermarkt;n.a.;0.05;;Optie B;LT;167466;461049;POINT(167466 461049);n.a.;n.a.;n.a.;n.a.;BU02035410;GM0203;3772.0;3772GE;BU02035410;GM0203;3772.0;3772GE;BU02035410;GM0203;3772.0;3772GE;False;False;False;52.13749599539163;5.5692918844001165;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Harthoorn Coldstores BV;KoelVries;n.a.;0.0;;Optie B;LT;167845;464010;POINT(167845 464010);n.a.;n.a.;n.a.;n.a.;BU02035425;GM0203;3771.0;3771MA;BU02035425;GM0203;3771.0;3771MA;BU02035425;GM0203;3771.0;3771MA;False;False;False;52.164100466567696;5.574939841499669;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Jumbo Supermarkten BV;Supermarkt;n.a.;0.24;;Optie B;LT;168227;460951;POINT(168227 460951);n.a.;n.a.;n.a.;n.a.;BU02035402;GM0203;3772.0;3772CK;BU02035402;GM0203;3772.0;3772CK;BU02035402;GM0203;3772.0;3772CK;False;False;False;52.136597476947486;5.580403790298564;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Coop Supermarkten BV;Supermarkt;n.a.;0.05;;Optie B;LT;168398;460551;POINT(168398 460551);n.a.;n.a.;n.a.;n.a.;BU02035408;GM0203;3772.0;3772BL;BU02035408;GM0203;3772.0;3772BL;BU02035408;GM0203;3772.0;3772BL;False;False;False;52.13299818866589;5.582885721568109;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Jumbo Supermarkten BV;Supermarkt;n.a.;0.49;;Optie B;LT;168405;461541;POINT(168405 461541);n.a.;n.a.;n.a.;n.a.;BU02035401;GM0203;3771.0;3771CB;BU02035401;GM0203;3771.0;3771CB;BU02035401;GM0203;3771.0;3771CB;False;False;False;52.14189605139414;5.5830270113858065;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Echte Bakker v d  Veer;Bakkerij;n.a.;0.0;;Optie B;LT;168647;461130;POINT(168647 461130);n.a.;n.a.;n.a.;n.a.;BU02035401;GM0203;3772.0;3772CA;BU02035401;GM0203;3772.0;3772CA;BU02035401;GM0203;3772.0;3772CA;False;False;False;52.13819609409533;5.586545679264142;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Plus Barneveld BV;Supermarkt;n.a.;0.24;;Optie B;LT;168676;461075;POINT(168676 461075);n.a.;n.a.;n.a.;n.a.;BU02035401;GM0203;3772.0;3772CC;BU02035401;GM0203;3772.0;3772CC;BU02035401;GM0203;3772.0;3772CC;False;False;False;52.137701041694825;5.5869670673759675;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Amerongen Kamphuis BV;KoelVries;n.a.;2.0;;Optie B;LT;168724;464335;POINT(168724 464335);n.a.;n.a.;n.a.;n.a.;BU02035425;GM0203;3771.0;3771MG;BU02035425;GM0203;3771.0;3771MG;BU02035425;GM0203;3771.0;3771MG;False;False;False;52.16700036244746;5.587799951104964;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Onbekend slachthuis 70;Slachthuis;n.a.;3.0;;Optie B;LT;168774;464234;POINT(168774 464234);n.a.;n.a.;n.a.;n.a.;BU02035425;GM0203;3771.0;3771ME;BU02035425;GM0203;3771.0;3771ME;BU02035425;GM0203;3771.0;3771ME;False;False;False;52.166091342254774;5.588526670229895;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;De Roller BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;168774;464235;POINT(168774 464235);n.a.;n.a.;n.a.;n.a.;BU02035425;GM0203;3771.0;3771ME;BU02035425;GM0203;3771.0;3771ME;BU02035425;GM0203;3771.0;3771ME;False;False;False;52.16610033012028;5.588526710822306;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Bakkerij Kleijer VOF;Bakkerij;n.a.;0.0;;Optie B;LT;168800;465459;POINT(168800 465459);n.a.;n.a.;n.a.;n.a.;BU02035530;GM0203;3781.0;3781LS;BU02035530;GM0203;3781.0;3781LS;BU02035530;GM0203;3781.0;3781LS;False;False;False;52.17710081726471;5.58895652201724;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Albert Heijn BV;Supermarkt;n.a.;0.24;;Optie B;LT;168901;461064;POINT(168901 461064);n.a.;n.a.;n.a.;n.a.;BU02035401;GM0203;3771.0;3771EP;BU02035401;GM0203;3771.0;3771EP;BU02035401;GM0203;3771.0;3771EP;False;False;False;52.13759655709335;5.590253144675341;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Onbekend slachthuis 71;Slachthuis;n.a.;3.0;;Optie B;LT;169730;463924;POINT(169730 463924);n.a.;n.a.;n.a.;n.a.;BU02035426;GM0203;3771.0;3771NB;BU02035426;GM0203;3771.0;3771NB;BU02035426;GM0203;3771.0;3771NB;False;False;False;52.163280414653556;5.6024861816335925;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;B B S  Food BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;169730;463926;POINT(169730 463926);n.a.;n.a.;n.a.;n.a.;BU02035426;GM0203;3771.0;3771NB;BU02035426;GM0203;3771.0;3771NB;BU02035426;GM0203;3771.0;3771NB;False;False;False;52.16329839038033;5.60248626843594;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Super De Boer Voorthuizen BV;Supermarkt;n.a.;0.24;;Optie B;LT;169838;466530;POINT(169838 466530);n.a.;n.a.;n.a.;n.a.;BU02035531;GM0203;3781.0;3781AD;BU02035531;GM0203;3781.0;3781AD;BU02035531;GM0203;3781.0;3781AD;False;False;False;52.186699844191445;5.604178618823062;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Coop Supermarkten BV;Supermarkt;n.a.;0.11;;Optie B;LT;169840;460711;POINT(169840 460711);n.a.;n.a.;n.a.;n.a.;BU02035412;GM0203;3773.0;3773CM;BU02035412;GM0203;3773.0;3773CM;BU02035412;GM0203;3773.0;3773CM;False;False;False;52.134399394053446;5.603953464354112;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Sidilco Suikerwerkfabriek BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;169934;464272;POINT(169934 464272);n.a.;n.a.;n.a.;n.a.;BU02035426;GM0203;3771.0;3771NC;BU02035426;GM0203;3771.0;3771NC;BU02035426;GM0203;3771.0;3771NC;False;False;False;52.16640270727648;5.60548298603142;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Konst BV;Supermarkt;n.a.;0.24;;Optie B;LT;169985;466553;POINT(169985 466553);n.a.;n.a.;n.a.;n.a.;BU02035531;GM0203;3781.0;3781AK;BU02035531;GM0203;3781.0;3781AK;BU02035531;GM0203;3781.0;3781AK;False;False;False;52.18690258967505;5.60632919085027;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;De Soete Suikerbol BV;Bakkerij;n.a.;0.0;;Optie B;LT;170117;466575;POINT(170117 466575);n.a.;n.a.;n.a.;n.a.;BU02035531;GM0203;3781.0;3781AK;BU02035531;GM0203;3781.0;3781AK;BU02035531;GM0203;3781.0;3781AK;False;False;False;52.1870967194823;5.608260393436398;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;B B S  Food BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;170406;464307;POINT(170406 464307);n.a.;n.a.;n.a.;n.a.;BU02035426;GM0203;3771.0;3771NG;BU02035426;GM0203;3771.0;3771NG;BU02035426;GM0203;3771.0;3771NG;False;False;False;52.16670430710627;5.612383406039934;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Onbekend slachthuis 74;Slachthuis;n.a.;3.0;;Optie B;LT;170406;464310;POINT(170406 464310);n.a.;n.a.;n.a.;n.a.;BU02035426;GM0203;3771.0;3771NG;BU02035426;GM0203;3771.0;3771NG;BU02035426;GM0203;3771.0;3771NG;False;False;False;52.166731270666034;5.612383542238353;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Hazeleger Kaas BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;170489;464329;POINT(170489 464329);n.a.;n.a.;n.a.;n.a.;BU02035426;GM0203;3771.0;3771NG;BU02035426;GM0203;3771.0;3771NG;BU02035426;GM0203;3771.0;3771NG;False;False;False;52.16689971650668;5.613597560182045;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Ionline Cloud BV;Dienstverlening_Informatie;n.a.;0.0;;Optie B;LT;170619;464430;POINT(170619 464430);n.a.;n.a.;n.a.;n.a.;BU02035426;GM0203;3771.0;3771NG;BU02035426;GM0203;3771.0;3771NG;BU02035426;GM0203;3771.0;3771NG;False;False;False;52.16780382534769;5.6155023315727615;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;W_Gemaal_64;GemaalWarmte;n.a.;0.0;;Optie B;LT;171108;465166;POINT(171108 465166);n.a.;n.a.;n.a.;n.a.;BU02035530;GM0203;3781.0;3781PR;BU02035530;GM0203;3781.0;3781PR;BU02035530;GM0203;3781.0;3781PR;False;False;False;52.174404819473594;5.622684801136119;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;VOF Van  t Goor Supermarkt;Supermarkt;n.a.;0.24;;Optie B;LT;173626;462582;POINT(173626 462582);n.a.;n.a.;n.a.;n.a.;BU02035651;GM0203;3774.0;3774RM;BU02035651;GM0203;3774.0;3774RM;BU02035651;GM0203;3774.0;3774RM;False;False;False;52.151101004021896;5.659353032492181;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Denkavit Nederland BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;174451;467447;POINT(174451 467447);n.a.;n.a.;n.a.;n.a.;BU02035530;GM0203;3781.0;3781PV;BU02035530;GM0203;3781.0;3781PV;BU02035530;GM0203;3781.0;3781PV;False;False;False;52.19479825434279;5.671686098774322;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Twilmij BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;175996;466719;POINT(175996 466719);n.a.;n.a.;n.a.;n.a.;BU02035961;GM0203;3776.0;3776LZ;BU02035961;GM0203;3776.0;3776LZ;BU02035961;GM0203;3776.0;3776LZ;False;False;False;52.188198505069415;5.694237251144937;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;VOF Coop Brandsen;Supermarkt;n.a.;0.11;;Optie B;LT;177222;471876;POINT(177222 471876);n.a.;n.a.;n.a.;n.a.;BU02035781;GM0203;3886.0;3886LB;BU02035781;GM0203;3886.0;3886LB;BU02035781;GM0203;3886.0;3886LB;False;False;False;52.23450015860893;5.712503722710406;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Barneveld;GM0203;Foodvalley;ES09;Bakkerij Vermeulen BV;Bakkerij;n.a.;0.0;;Optie B;LT;177250;471687;POINT(177250 471687);n.a.;n.a.;n.a.;n.a.;BU02035781;GM0203;3886.0;3886AT;BU02035781;GM0203;3886.0;3886AT;BU02035781;GM0203;3886.0;3886AT;False;False;False;52.2328003559321;5.712901165946054;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Groningen;Groningen;GM0014;Groningen;ES01;QTS  (voorheen TCN Data Hotels)   Groningen;Datacenter;0.0;5.0;;Optie B;LT;231193;584995;POINT(231193 584995);n.a.;n.a.;n.a.;n.a.;BU00141003;GM0014;9747.0;9747AA;BU00141003;GM0014;9747.0;9747AA;BU00141003;GM0014;9747.0;9747AA;False;False;False;53.246092361131275;6.528625720522811;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Groningen;Groningen;GM0014;Groningen;ES01;QTS  (voorheen Bytesnet)   Groningen;Datacenter;0.0;7.0;;Optie B;LT;231413;583314;POINT(231413 583314);n.a.;n.a.;n.a.;n.a.;BU00140903;GM0014;9743.0;9743AD;BU00140903;GM0014;9743.0;9743AD;BU00140903;GM0014;9743.0;9743AD;False;False;False;53.230958860280424;6.5315207169254235;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Noord-Brab;Zundert;GM0879;West-Braba;ES28;Ardo BV;Voedingsmiddelen_dranken_tabak;n.a.;0.0;;Optie B;LT;104041;386515;POINT(104041 386515);n.a.;n.a.;n.a.;n.a.;BU08790000;GM0879;4881.0;4881GB;BU08790000;GM0879;4881.0;4881GB;BU08790000;GM0879;4881.0;4881GB;False;False;False;51.46539554679828;4.653857643778789;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Overijssel;Zwartewaterland;GM1896;West-Overi;ES05;Ariën Prins van Wijngaarden Bad Hasselt;zwembad;0.0;0.0;;Optie B;LT;202389;511461;POINT(202389 511461);n.a.;n.a.;n.a.;n.a.;BU18960203;GM1896;8061.0;8061RA;BU18960203;GM1896;8061.0;8061RA;BU18960203;GM1896;8061.0;8061RA;False;False;False;52.588658634075216;6.086491020272182;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Utrecht;Amersfoort;GM0307;Amersfoort;ES13;Aardwarmtecluster KKP B.V.;GemaalWarmte;0.0;0.0;;Optie B;LT;150152;468300;POINT(150152 468300);n.a.;n.a.;n.a.;n.a.;BU03072701;GM0307;3828.0;3828PK;BU03072701;GM0307;3828.0;3828PK;BU03072701;GM0307;3828.0;3828PK;False;False;False;52.20278691827904;5.316286210543913;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Noord-Brab;Zundert;GM0879;West-Braba;ES28;Barry-Callebaut;Voedingsmiddelen_dranken_tabak;0.0;0.0;;Optie B;LT;103692;386421;POINT(103692 386421);n.a.;n.a.;n.a.;n.a.;BU08790000;GM0879;4881.0;4881XZ;BU08790000;GM0879;4881.0;4881XZ;BU08790000;GM0879;4881.0;4881XZ;False;False;False;51.464598670687835;4.648874787171902;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Noord-Brab;Zundert;GM0879;West-Braba;ES28;Optisport  Zwembad De Wilder;Zwembad;0.0;0.0;;Optie B;LT;104709;386443;POINT(104709 386443);n.a.;n.a.;n.a.;n.a.;BU08790009;GM0879;4881.0;4881ET;BU08790009;GM0879;4881.0;4881ET;BU08790009;GM0879;4881.0;4881ET;False;False;False;51.46472799816804;4.663491574299039;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Scherpenzeel;GM0279;Foodvalley;ES09;Vion;Industrie;0.0;0.0;;Optie B;LT;160704;455216;POINT(160704 455216);n.a.;n.a.;n.a.;n.a.;BU02790000;GM0279;3925.0;3925CK;BU02790000;GM0279;3925.0;3925CK;BU02790000;GM0279;3925.0;3925CK;False;False;False;52.08518035811678;5.4704280637697575;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Groningen;Groningen;GM0014;Groningen;ES01;Google Westpoort  Groningen;Datacenter;0.0;35.0;;Optie B;LT;227304;581032;POINT(227304 581032);n.a.;n.a.;n.a.;n.a.;BU00140803;GM0014;9744.0;9744TD;BU00140803;GM0014;9744.0;9744TD;BU00140802;GM0014;9744.0;9744TD;True;False;False;53.211035362858354;6.469480828886787;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Groningen;Groningen;GM0014;Groningen;ES01;Makro;;0.0;0.0;;Optie B;LT;237003;581333;POINT(237003 581333);n.a.;n.a.;n.a.;n.a.;BU00140506;GM0014;9723.0;9723JP;BU00140506;GM0014;9723.0;9723JP;BU00140506;GM0014;9723.0;9723JP;False;False;False;53.2123356654864;6.614715945888407;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Groningen;Groningen;GM0014;Groningen;ES01;Sligro Groothandel;;0.0;0.0;;Optie B;LT;237071;580911;POINT(237071 580911);n.a.;n.a.;n.a.;n.a.;BU00140507;GM0014;9723.0;9723TW;BU00140507;GM0014;9723.0;9723TW;BU00140507;GM0014;9723.0;9723TW;False;False;False;53.20853943657475;6.615633176885399;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Groningen;Groningen;GM0014;Groningen;ES01;Hanos;;0.0;0.0;;Optie B;LT;236022;580653;POINT(236022 580653);n.a.;n.a.;n.a.;n.a.;BU00140502;GM0014;9723.0;9723AZ;BU00140502;GM0014;9723.0;9723AZ;BU00140513;GM0014;9723.0;9723AZ;True;False;False;53.20639044484849;6.600097536703479;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Groningen;Groningen;GM0014;Groningen;ES01;Zonnepark Dorkwerk;Zonthermie + WKO;0.0;37.0;;OPTIE B;LT;230566;585634;POINT(230566 585634);n.a.;n.a.;n.a.;n.a.;BU00141003;GM0014;9747.0;9747AA;BU00141003;GM0014;9747.0;9747AA;BU00141003;GM0014;9747.0;9747AA;False;False;False;53.251926520960865;6.519387815757488;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Lingewaard;GM1705;Arnhem/Nij;ES08;Devro BV;Voedingsmiddelen_dranken_tabak;0.0;0.0;;Optie B;LT;193606;432267;POINT(193606 432267);n.a.;n.a.;n.a.;n.a.;BU17050106;GM1705;6691.0;6691EE;BU17050106;GM1705;6691.0;6691EE;BU17050106;GM1705;6691.0;6691EE;False;False;False;51.87760139863944;5.947855889580085;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Lingewaard;GM1705;Arnhem/Nij;ES08;Aldi;Supermarkt;0.0;0.05;;Optie B;LT;191764;433566;POINT(191764 433566);n.a.;n.a.;n.a.;n.a.;BU17050600;GM1705;6685.0;6685BM;BU17050600;GM1705;6685.0;6685BM;BU17050600;GM1705;6685.0;6685BM;False;False;False;51.889401464703695;5.921245326232532;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Lingewaard;GM1705;Arnhem/Nij;ES08;Coop Supermarkten BV;Supermarkt;0.0;0.11;;Optie B;LT;190197;433855;POINT(190197 433855);n.a.;n.a.;n.a.;n.a.;BU17050000;GM1705;6681.0;6681AG;BU17050000;GM1705;6681.0;6681AG;BU17050000;GM1705;6681.0;6681AG;False;False;False;51.8921003034363;5.898513129531786;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Lingewaard;GM1705;Arnhem/Nij;ES08;H J  Rutten;Supermarkt;0.0;0.05;;Optie B;LT;194185;436599;POINT(194185 436599);n.a.;n.a.;n.a.;n.a.;BU17050400;GM1705;6687.0;6687AA;BU17050400;GM1705;6687.0;6687AA;BU17050400;GM1705;6687.0;6687AA;False;False;False;51.91649660558846;5.956757105663154;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Lingewaard;GM1705;Arnhem/Nij;ES08;Hans Geveling Gendt BV;Supermarkt;0.0;0.11;;Optie B;LT;195120;432334;POINT(195120 432334);n.a.;n.a.;n.a.;n.a.;BU17050102;GM1705;6691.0;6691AV;BU17050102;GM1705;6691.0;6691AV;BU17050102;GM1705;6691.0;6691AV;False;False;False;51.878096545695996;5.9698496022435465;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Lingewaard;GM1705;Arnhem/Nij;ES08;Hans Geveling Huissen BV;Supermarkt;0.0;0.49;;Optie B;LT;193293;438884;POINT(193293 438884);n.a.;n.a.;n.a.;n.a.;BU17050200;GM1705;6851.0;6851AG;BU17050200;GM1705;6851.0;6851AG;BU17050200;GM1705;6851.0;6851AG;False;False;False;51.93709608806212;5.944047038918879;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Lingewaard;GM1705;Arnhem/Nij;ES08;Jumbo Huissen BV;Supermarkt;0.0;0.24;;Optie B;LT;192096;439788;POINT(192096 439788);n.a.;n.a.;n.a.;n.a.;BU17050203;GM1705;6852.0;6852EE;BU17050203;GM1705;6852.0;6852EE;BU17050203;GM1705;6852.0;6852EE;False;False;False;51.9453023346331;5.926739044254577;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Lingewaard;GM1705;Arnhem/Nij;ES08;LIDL Nederland GmbH;Supermarkt;0.0;0.05;;Optie B;LT;190076;433810;POINT(190076 433810);n.a.;n.a.;n.a.;n.a.;BU17050000;GM1705;6681.0;6681JA;BU17050000;GM1705;6681.0;6681JA;BU17050000;GM1705;6681.0;6681JA;False;False;False;51.891703483595144;5.896750831909865;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
Gelderland;Lingewaard;GM1705;Arnhem/Nij;ES08;Scheperkamp Bemmel BV;Supermarkt;0.0;0.24;;Optie B;LT;190270;433789;POINT(190270 433789);n.a.;n.a.;n.a.;n.a.;BU17050000;GM1705;6681.0;6681BN;BU17050000;GM1705;6681.0;6681BN;BU17050000;GM1705;6681.0;6681BN;False;False;False;51.89150247402979;5.899566807230625;WarmteAtlas:LT_MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:17;
