OBJECTID;Potentieel;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
1;3.0;BU19791885;GM1979;9991.0;9991TB;BU19791885;GM1979;9991.0;9991TB;BU19791885;GM1979;9991.0;9991TB;False;False;False;53.33722702349144;6.606483187043584;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
10;3.0;BU19660802;GM1966;9781.0;9781TC;BU19660802;GM1966;9781.0;9781TC;BU19660802;GM1966;9781.0;9781TC;False;False;False;53.31809774106032;6.596591868838925;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
11;3.16;BU19660801;GM1966;9785.0;9785AJ;BU19660801;GM1966;9785.0;9785AJ;BU19660801;GM1966;9785.0;9785AJ;False;False;False;53.26761486452451;6.598655635999201;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
12;3.0;BU19660802;GM1966;9781.0;9781TL;BU19660802;GM1966;9781.0;9781TL;BU19660802;GM1966;9781.0;9781TL;False;False;False;53.31432244799354;6.601390145069836;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
13;3.26;BU18910002;GM1891;9109.0;9109AH;BU18910002;GM1891;9109.0;9109AH;BU18910002;GM1891;9109.0;9109AH;False;False;False;53.264432741299046;6.028188668443666;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
14;2.71;BU18910301;GM1891;9106.0;9106GA;BU18910301;GM1891;9106.0;9106GA;BU18910301;GM1891;9106.0;9106GA;False;False;False;53.31975979066102;5.972678678164573;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
15;3.0;BU19701009;GM1970;9178.0;9178GE;BU19701009;GM1970;9178.0;9178GE;BU19701009;GM1970;9178.0;9178GE;False;False;False;53.29819655823641;5.844294854075582;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
16;3.0;BU19701009;GM1970;9178.0;9178GE;BU19701009;GM1970;9178.0;9178GE;BU19701009;GM1970;9178.0;9178GE;False;False;False;53.297672325543914;5.844541702961372;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
17;3.0;BU19701008;GM1970;9112.0;9112GT;BU19701008;GM1970;9112.0;9112GT;BU19701008;GM1970;9112.0;9112GT;False;False;False;53.30007766105055;5.898247858292187;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
18;2.3;BU19701109;GM1970;9291.0;9291LC;BU19701109;GM1970;9291.0;9291LC;BU19701109;GM1970;9291.0;9291LC;False;False;False;53.29025476174009;6.1462641118925045;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
19;2.0;BU19701204;GM1970;9292.0;9292ML;BU19701204;GM1970;9292.0;9292ML;BU19701204;GM1970;9292.0;9292ML;False;False;False;53.264263596262694;6.165243303395;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
2;3.0;BU19660901;GM1966;9989.0;9989TG;BU19660901;GM1966;9989.0;9989TG;BU19660901;GM1966;9989.0;9989TG;False;False;False;53.344663918556;6.58305625726405;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
20;2.0;BU00590005;GM0059;9285.0;9285XH;BU00590005;GM0059;9285.0;9285XH;BU00590005;GM0059;9285.0;9285XH;False;False;False;53.25399277838622;6.179233050710144;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
21;3.0;BU19701309;GM1970;9295.0;9295LC;BU19701309;GM1970;9295.0;9295LC;BU19701309;GM1970;9295.0;9295LC;False;False;False;53.294027520067104;6.078786550079649;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
22;3.0;BU00806206;GM0080;9057.0;9057LG;BU00806206;GM0080;9057.0;9057LG;BU00806206;GM0080;9057.0;9057LG;False;False;False;53.23973086367959;5.808106843519509;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
23;2.0;BU19491804;GM1949;9041.0;9041VM;BU19491804;GM1949;9041.0;9041VM;BU19491804;GM1949;9041.0;9041VM;False;False;False;53.23334814678819;5.657203540908192;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
24;3.0;BU18950909;GM1895;9682.0;9682XS;BU18950909;GM1895;9682.0;9682XS;BU18950909;GM1895;9682.0;9682XS;False;False;False;53.22726724535912;7.052721196398534;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
25;3.57;BU19790306;GM1979;9934.0;9934RA;BU19790306;GM1979;9934.0;9934RA;BU19790306;GM1979;9934.0;9934RA;False;False;False;53.32862671568399;6.924953661445946;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
26;3.0;BU19790945;GM1979;9947.0;9947TB;BU19790945;GM1979;9947.0;9947TB;BU19790945;GM1979;9947.0;9947TB;False;False;False;53.2992359562714;7.073335850883955;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
27;3.0;BU19790941;GM1979;9948.0;9948PL;BU19790941;GM1979;9948.0;9948PL;BU19790941;GM1979;9948.0;9948PL;False;False;False;53.301694504141516;7.035948057808621;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
28;3.0;BU18950104;GM1895;9684.0;9684TH;BU18950104;GM1895;9684.0;9684TH;BU18950104;GM1895;9684.0;9684TH;False;False;False;53.21562044429548;7.13598466322112;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
29;2.44;BU19691509;GM1969;9843.0;9843TB;BU19691509;GM1969;9843.0;9843TB;BU19691509;GM1969;9843.0;9843TB;False;False;False;53.25392229236662;6.311746666008981;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
3;2.0;BU19661001;GM1966;9998.0;9998XB;BU19661001;GM1966;9998.0;9998XB;BU19661001;GM1966;9998.0;9998XB;False;False;False;53.38540296682776;6.602092016246384;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
30;1.33;BU19691400;GM1969;9801.0;9801LM;BU19691400;GM1969;9801.0;9801LM;BU19691400;GM1969;9801.0;9801LM;False;False;False;53.24390033935846;6.393885508532181;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
31;3.08;BU19690309;GM1969;9822.0;9822AH;BU19690309;GM1969;9822.0;9822AH;BU19690309;GM1969;9822.0;9822AH;False;False;False;53.23258297932422;6.353533516028604;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
32;2.0;BU19691409;GM1969;9805.0;9805TA;BU19691409;GM1969;9805.0;9805TA;BU19691409;GM1969;9805.0;9805TA;False;False;False;53.22626077691928;6.402706869777448;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
33;2.0;BU19690109;GM1969;9861.0;9861TA;BU19690109;GM1969;9861.0;9861TA;BU19690109;GM1969;9861.0;9861TA;False;False;False;53.2244955583715;6.284545360371955;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
34;2.44;BU19691509;GM1969;9843.0;9843TE;BU19691509;GM1969;9843.0;9843TE;BU19691509;GM1969;9843.0;9843TE;False;False;False;53.254092242564816;6.333176150718636;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
35;1.33;BU19691409;GM1969;9805.0;9805TC;BU19691409;GM1969;9805.0;9805TC;BU19691409;GM1969;9805.0;9805TC;False;False;False;53.23156111427762;6.397324392486764;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
36;2.44;BU19691509;GM1969;9843.0;9843TB;BU19691509;GM1969;9843.0;9843TB;BU19691509;GM1969;9843.0;9843TB;False;False;False;53.25392229236662;6.311746666008981;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
37;2.0;BU19690002;GM1969;9862.0;9862TK;BU19690002;GM1969;9862.0;9862TK;BU19690002;GM1969;9862.0;9862TK;False;False;False;53.22782785939107;6.314762955065682;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
38;3.0;BU19790941;GM1979;9948.0;9948PE;BU19790941;GM1979;9948.0;9948PE;BU19790941;GM1979;9948.0;9948PE;False;False;False;53.30185104569548;7.038219846228365;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
39;3.57;BU19790831;GM1979;9936.0;9936HB;BU19790831;GM1979;9936.0;9936HB;BU19790831;GM1979;9936.0;9936HB;False;False;False;53.326507616480995;6.930300589483291;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
4;2.38;BU19791885;GM1979;9994.0;9994NC;BU19791885;GM1979;9994.0;9994NC;BU19791885;GM1979;9994.0;9994NC;False;False;False;53.35769511416235;6.646184294799004;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
40;3.16;BU00141106;GM0014;9738.0;9738AB;BU00141106;GM0014;9738.0;9738AB;BU00141106;GM0014;9738.0;9738AB;False;False;False;53.25044904741433;6.580573933984913;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
41;3.0;BU00141203;GM0014;9731.0;9731AG;BU00141203;GM0014;9731.0;9731AG;BU00141213;GM0014;9731.0;9731AG;True;False;False;53.230064792458364;6.6135983190243754;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
42;2.0;BU19791572;GM1979;9902.0;9902TD;BU19791572;GM1979;9902.0;9902TD;BU19791572;GM1979;9902.0;9902TD;False;False;False;53.301816223240266;6.847122885021954;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
43;2.0;BU19791572;GM1979;9902.0;9902TE;BU19791572;GM1979;9902.0;9902TE;BU19791572;GM1979;9902.0;9902TE;False;False;False;53.29081758465153;6.837955228953356;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
44;2.0;BU19790945;GM1979;9937.0;9937TB;BU19790945;GM1979;9937.0;9937TB;BU19790945;GM1979;9937.0;9937TB;False;False;False;53.29693616710817;6.924019947742037;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
45;3.0;BU19660601;GM1966;9951.0;9951TK;BU19660601;GM1966;9951.0;9951TK;BU19660601;GM1966;9951.0;9951TK;False;False;False;53.31059177785584;6.531619813147098;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
46;3.0;BU19660601;GM1966;9951.0;9951TW;BU19660601;GM1966;9951.0;9951TW;BU19660601;GM1966;9951.0;9951TW;False;False;False;53.3287879439999;6.4641448422586505;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
47;2.0;BU19790945;GM1979;9937.0;9937TG;BU19790945;GM1979;9937.0;9937TG;BU19790945;GM1979;9937.0;9937TG;False;False;False;53.29610310085692;6.903922002150795;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
48;2.0;BU00141402;GM0014;9622.0;9622TH;BU00141402;GM0014;9622.0;9622TH;BU00141402;GM0014;9622.0;9622TH;False;False;False;53.23561914208291;6.700323344603752;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
49;2.0;BU19521702;GM1952;9629.0;9629PD;BU19521702;GM1952;9629.0;9629PD;BU19521702;GM1952;9629.0;9629PD;False;False;False;53.28462517814948;6.840675487774987;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
5;3.47;BU19660104;GM1966;9974.0;9974SK;BU19660104;GM1966;9974.0;9974SK;BU19660104;GM1966;9974.0;9974SK;False;False;False;53.34247134650493;6.305593297860299;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
50;2.0;BU19521502;GM1952;9628.0;9628TR;BU19521502;GM1952;9628.0;9628TR;BU19521502;GM1952;9628.0;9628TR;False;False;False;53.2378663694122;6.862213608449338;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
6;2.36;BU19660902;GM1966;9989.0;9989EN;BU19660902;GM1966;9989.0;9989EN;BU19660902;GM1966;9989.0;9989EN;False;False;False;53.39662331325007;6.5541652618568165;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
7;2.45;BU19660805;GM1966;9781.0;9781DA;BU19660805;GM1966;9781.0;9781DA;BU19660805;GM1966;9781.0;9781DA;False;False;False;53.29438248867674;6.597585010571793;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
8;3.16;BU19660803;GM1966;9785.0;9785AC;BU19660803;GM1966;9785.0;9785AC;BU19660803;GM1966;9785.0;9785AC;False;False;False;53.25866412376125;6.5909289920441;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
9;3.16;BU19660801;GM1966;9785.0;9785AA;BU19660801;GM1966;9785.0;9785AA;BU19660801;GM1966;9785.0;9785AA;False;False;False;53.2707108323407;6.602798593917501;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
100;2.0;BU19520603;GM1952;9606.0;9606PJ;BU19520603;GM1952;9606.0;9606PJ;BU19520603;GM1952;9606.0;9606PJ;False;False;False;53.13211251542174;6.721337691790466;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
101;3.0;BU19522001;GM1952;9636.0;9636BN;BU19522001;GM1952;9636.0;9636BN;BU19522001;GM1952;9636.0;9636BN;False;False;False;53.15390187228455;6.86388359075347;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
102;4.0;BU19520407;GM1952;9611.0;9611TB;BU19520407;GM1952;9611.0;9611TB;BU19520407;GM1952;9611.0;9611TB;False;False;False;53.14614234413626;6.797173134554293;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
103;3.72;BU00140908;GM0014;9743.0;9743DA;BU00140908;GM0014;9743.0;9743DA;BU00140908;GM0014;9743.0;9743DA;False;False;False;53.210672461213086;6.533311488572691;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
104;1.17;BU19691109;GM1969;9362.0;9362VH;BU19691109;GM1969;9362.0;9362VH;BU19691109;GM1969;9362.0;9362VH;False;False;False;53.18099497474016;6.310582240199379;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
105;3.2;BU19690309;GM1969;9356.0;9356TE;BU19690309;GM1969;9356.0;9356TE;BU19690309;GM1969;9356.0;9356TE;False;False;False;53.208662459348986;6.346564376473018;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
106;1.0;BU19690009;GM1969;9865.0;9865TC;BU19690009;GM1969;9865.0;9865TC;BU19690009;GM1969;9865.0;9865TC;False;False;False;53.18571243487068;6.226098827789892;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
107;3.2;BU19690609;GM1969;9356.0;9356TD;BU19690609;GM1969;9356.0;9356TD;BU19690609;GM1969;9356.0;9356TD;False;False;False;53.20158768385691;6.350185078866224;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
108;3.42;BU19690402;GM1969;9351.0;9351AJ;BU19690402;GM1969;9351.0;9351AJ;BU19690402;GM1969;9351.0;9351AJ;False;False;False;53.16124004407981;6.3897532043254595;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
109;3.42;BU19690401;GM1969;9351.0;9351TC;BU19690401;GM1969;9351.0;9351TC;BU19690401;GM1969;9351.0;9351TC;False;False;False;53.14988619916252;6.36991508713896;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
110;1.0;BU19691204;GM1969;9366.0;9366TB;BU19691204;GM1969;9366.0;9366TB;BU19691204;GM1969;9366.0;9366TB;False;False;False;53.129316928042954;6.303964545471994;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
111;3.2;BU19690609;GM1969;9359.0;9359TB;BU19690609;GM1969;9359.0;9359TB;BU19690609;GM1969;9359.0;9359TB;False;False;False;53.19433628885703;6.332336722416264;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
112;3.33;BU04480100;GM0448;1795.0;1795LG;BU04480100;GM0448;1795.0;1795LG;BU04480100;GM0448;1795.0;1795LG;False;False;False;53.15772871878138;4.876675346912758;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
113;1.0;BU00720009;GM0072;8862.0;8862BL;BU00720009;GM0072;8862.0;8862BL;BU00720009;GM0072;8862.0;8862BL;False;False;False;53.161260490353676;5.463721537872095;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
114;2.25;BU00808113;GM0080;8832.0;8832KD;BU00808113;GM0080;8832.0;8832KD;BU00808113;GM0080;8832.0;8832KD;False;False;False;53.15470944700076;5.657582523590452;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
115;2.25;BU00808114;GM0080;8833.0;8833KA;BU00808114;GM0080;8833.0;8833KA;BU00808114;GM0080;8833.0;8833KA;False;False;False;53.14832346833405;5.680417783803801;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
116;2.07;BU00808003;GM0080;9088.0;9088BV;BU00808003;GM0080;9088.0;9088BV;BU00808003;GM0080;9088.0;9088BV;False;False;False;53.15322843355835;5.809463672385686;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
117;2.33;BU00808003;GM0080;9088.0;9088BX;BU00808003;GM0080;9088.0;9088BX;BU00808003;GM0080;9088.0;9088BX;False;False;False;53.15673748942292;5.765700190305373;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
118;2.0;BU19492600;GM1949;9035.0;9035VL;BU19492600;GM1949;9035.0;9035VL;BU19492600;GM1949;9035.0;9035VL;False;False;False;53.185192485576096;5.616756193617973;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
119;2.5;BU19492600;GM1949;9035.0;9035VE;BU19492600;GM1949;9035.0;9035VE;BU19492600;GM1949;9035.0;9035VE;False;False;False;53.18604408550275;5.667878721929651;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
120;2.25;BU00808113;GM0080;8832.0;8832KD;BU00808113;GM0080;8832.0;8832KD;BU00808113;GM0080;8832.0;8832KD;False;False;False;53.15557530296366;5.657018047925813;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
121;1.0;BU00720009;GM0072;8862.0;8862BL;BU00720009;GM0072;8862.0;8862BL;BU00720009;GM0072;8862.0;8862BL;False;False;False;53.157876342405245;5.461037539715367;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
122;1.0;BU19001308;GM1900;8821.0;8821LC;BU19001308;GM1900;8821.0;8821LC;BU19001308;GM1900;8821.0;8821LC;False;False;False;53.15322132442299;5.431279813570148;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
123;3.0;BU19001400;GM1900;8823.0;8823SK;BU19001400;GM1900;8823.0;8823SK;BU19001400;GM1900;8823.0;8823SK;False;False;False;53.12525630155916;5.529974211588786;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
124;2.0;BU19491500;GM1949;8806.0;8806TR;BU19491500;GM1949;8806.0;8806TR;BU19491500;GM1949;8806.0;8806TR;False;False;False;53.15862562158132;5.508394117812643;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
125;3.5;BU18950004;GM1895;9673.0;9673TB;BU18950004;GM1895;9673.0;9673TB;BU18950004;GM1895;9673.0;9673TB;False;False;False;53.11633128958146;7.033343209325894;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
126;3.0;BU19520907;GM1952;9618.0;9618PB;BU19520907;GM1952;9618.0;9618PB;BU19520907;GM1952;9618.0;9618PB;False;False;False;53.21430908205395;6.741919480987263;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
127;2.33;BU00808106;GM0080;9024.0;9024BE;BU00808106;GM0080;9024.0;9024BE;BU00808106;GM0080;9024.0;9024BE;False;False;False;53.14822007275977;5.753505768987261;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
128;2.25;BU00808117;GM0080;8834.0;8834XA;BU00808117;GM0080;8834.0;8834XA;BU00808117;GM0080;8834.0;8834XA;False;False;False;53.142116482874684;5.655334022945909;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
129;1.31;BU00807203;GM0080;8939.0;8939BZ;BU00807203;GM0080;8939.0;8939BG;BU00807203;GM0080;8939.0;8939BG;False;False;False;53.18036669963244;5.830365518101292;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
130;3.33;BU00140511;GM0014;9723.0;9723CH;BU00140511;GM0014;9723.0;9723CH;BU00140511;GM0014;9723.0;9723CH;False;False;False;53.193742325039864;6.626390904769255;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
131;2.0;BU18950909;GM1895;9681.0;9681BJ;BU18950909;GM1895;9681.0;9681BJ;BU18950909;GM1895;9681.0;9681BJ;False;False;False;53.16993070030678;7.002382070426237;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
132;3.0;BU00141300;GM0014;9723.0;9723ET;BU00141300;GM0014;9723.0;9723ET;BU00141304;GM0014;9723.0;9723ET;True;False;False;53.21868794472345;6.6474055335383335;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
133;2.0;BU18950909;GM1895;9681.0;9681BJ;BU18950909;GM1895;9681.0;9681BJ;BU18950909;GM1895;9681.0;9681BJ;False;False;False;53.18136293084782;7.009632824593746;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
134;2.0;BU18950900;GM1895;9681.0;9681AA;BU18950900;GM1895;9681.0;9681AA;BU18950900;GM1895;9681.0;9681AA;False;False;False;53.19455449935409;6.991648230680322;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
