DN;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
121;BU00609998;GM0060;BU00609998;GM0060;BU00609998;GM0060;False;False;53.490317048488464;5.91589013367071;MULTIPOLYGON (((5.909476 53.501449, 5.91324 53.501357, 5.913086 53.499113, 5.916849 53.499021, 5.916695 53.496777, 5.920458 53.496685, 5.920303 53.494441, 5.927829 53.494257, 5.92752 53.489769, 5.931282 53.489677, 5.930508 53.478458, 5.926747 53.47855, 5.926901 53.480794, 5.919378 53.480978, 5.919532 53.483222, 5.91577 53.483314, 5.915924 53.485558, 5.9084 53.485741, 5.908554 53.487985, 5.901029 53.488168, 5.901182 53.490412, 5.89742 53.490504, 5.897726 53.494992, 5.901489 53.4949, 5.901642 53.497144, 5.905405 53.497053, 5.905559 53.499297, 5.909322 53.499205, 5.909476 53.501449)));WarmteAtlas:AardwarmteKrijtJura;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:11;
221;BU00609998;GM0060;BU00609998;GM0060;BU00609998;GM0060;False;False;53.41632040879812;5.871403478200659;MULTIPOLYGON (((5.833154 53.487551, 5.859491 53.486923, 5.85934 53.484679, 5.87815 53.484227, 5.877846 53.479739, 5.881608 53.479648, 5.881304 53.47516, 5.885065 53.475069, 5.884913 53.472825, 5.888674 53.472734, 5.888369 53.468246, 5.89589 53.468064, 5.895737 53.46582, 5.899497 53.465729, 5.899344 53.463485, 5.906865 53.463302, 5.907018 53.465546, 5.910778 53.465454, 5.910932 53.467698, 5.914693 53.467607, 5.914846 53.46985, 5.918607 53.469759, 5.918915 53.474246, 5.922676 53.474154, 5.922831 53.476398, 5.926592 53.476306, 5.926437 53.474062, 5.933959 53.473878, 5.933805 53.471634, 5.937565 53.471541, 5.937255 53.467053, 5.933495 53.467146, 5.93334 53.464902, 5.92958 53.464994, 5.92927 53.460507, 5.925511 53.460599, 5.925047 53.453867, 5.928807 53.453775, 5.928498 53.449287, 5.932256 53.449195, 5.931947 53.444707, 5.935706 53.444615, 5.935396 53.440127, 5.939154 53.440034, 5.938844 53.435547, 5.942601 53.435454, 5.942291 53.430966, 5.946048 53.430874, 5.945582 53.424142, 5.941826 53.424235, 5.941206 53.415259, 5.944961 53.415166, 5.944341 53.406191, 5.948096 53.406098, 5.94763 53.399367, 5.951384 53.399274, 5.950918 53.392542, 5.954672 53.392449, 5.954361 53.387961, 5.958114 53.387868, 5.957803 53.383381, 5.961556 53.383288, 5.961244 53.3788, 5.957492 53.378893, 5.953739 53.378986, 5.953584 53.376742, 5.949831 53.376835, 5.949676 53.374591, 5.945924 53.374684, 5.946079 53.376928, 5.942326 53.37702, 5.942481 53.379264, 5.938729 53.379357, 5.939038 53.383845, 5.942791 53.383752, 5.946544 53.383659, 5.947165 53.392635, 5.932149 53.393005, 5.935241 53.437883, 5.92021 53.438252, 5.921442 53.456203, 5.910164 53.456479, 5.91001 53.454235, 5.887454 53.454783, 5.887606 53.457026, 5.876327 53.457299, 5.876479 53.459543, 5.872719 53.459633, 5.872871 53.461877, 5.869111 53.461968, 5.869414 53.466456, 5.865653 53.466546, 5.865956 53.471034, 5.862195 53.471124, 5.862497 53.475612, 5.832405 53.47633, 5.830612 53.449401, 5.845648 53.449044, 5.843249 53.413138, 5.839493 53.413228, 5.828225 53.413496, 5.827927 53.409007, 5.839194 53.40874, 5.839044 53.406496, 5.857821 53.406047, 5.85767 53.403803, 5.861425 53.403713, 5.861274 53.401469, 5.865029 53.401379, 5.864727 53.396891, 5.868482 53.396801, 5.868331 53.394557, 5.872085 53.394466, 5.871934 53.392222, 5.883196 53.391951, 5.883044 53.389707, 5.890551 53.389525, 5.890399 53.387281, 5.894153 53.38719, 5.893543 53.378214, 5.897296 53.378123, 5.897144 53.375879, 5.915906 53.375422, 5.915752 53.373178, 5.919504 53.373086, 5.919197 53.368598, 5.915445 53.36869, 5.870423 53.369782, 5.870272 53.367538, 5.86652 53.367628, 5.862768 53.367718, 5.862617 53.365474, 5.858866 53.365564, 5.855114 53.365654, 5.854964 53.36341, 5.851212 53.3635, 5.847461 53.363589, 5.847311 53.361345, 5.84356 53.361435, 5.843709 53.363679, 5.839958 53.363768, 5.839659 53.35928, 5.835908 53.359369, 5.828405 53.359548, 5.828257 53.357304, 5.824505 53.357392, 5.824803 53.361881, 5.821051 53.36197, 5.821942 53.375434, 5.818189 53.375523, 5.820416 53.409185, 5.824171 53.409096, 5.824915 53.420317, 5.828672 53.420228, 5.829567 53.433693, 5.833325 53.433603, 5.833922 53.44258, 5.830164 53.442669, 5.830463 53.447157, 5.826704 53.447246, 5.827151 53.453978, 5.823391 53.454067, 5.823839 53.4608, 5.820078 53.460889, 5.820823 53.472109, 5.824584 53.47202, 5.825181 53.480997, 5.828943 53.480908, 5.829242 53.485396, 5.833004 53.485307, 5.833154 53.487551)));WarmteAtlas:AardwarmteKrijtJura;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:11;
232;BU19709997;GM1970;BU19709997;GM1970;BU19709997;GM1970;False;False;53.37037673254435;6.164887260861027;MULTIPOLYGON (((6.156678 53.378282, 6.171685 53.377884, 6.170184 53.357693, 6.166434 53.357793, 6.166767 53.362279, 6.163016 53.362379, 6.163349 53.366866, 6.159598 53.366965, 6.159764 53.369209, 6.156013 53.369308, 6.156678 53.378282)));WarmteAtlas:AardwarmteKrijtJura;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:11;
121;BU19791780;GM1979;BU19791780;GM1979;BU19791780;GM1979;False;False;53.33766974106113;6.696185429143268;MULTIPOLYGON (((6.687448 53.342812, 6.702434 53.342347, 6.70224 53.340105, 6.705986 53.339988, 6.705597 53.335504, 6.701851 53.33562, 6.701656 53.333378, 6.69791 53.333494, 6.697716 53.331252, 6.690225 53.331485, 6.690807 53.338211, 6.687061 53.338327, 6.687448 53.342812)));WarmteAtlas:AardwarmteKrijtJura;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:11;
121;BU19700809;GM1970;BU19700809;GM1970;BU19700809;GM1970;False;False;53.36260167465382;5.841758720296549;MULTIPOLYGON (((5.839958 53.363768, 5.843709 53.363679, 5.84356 53.361435, 5.839808 53.361524, 5.839958 53.363768)));WarmteAtlas:AardwarmteKrijtJura;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:11;
222;BU19700307;GM1970;BU19700307;GM1970;BU19700307;GM1970;False;False;53.37603012803227;6.133406710963188;MULTIPOLYGON (((6.113621 53.406388, 6.117376 53.40629, 6.117211 53.404046, 6.128474 53.403751, 6.128309 53.401508, 6.132063 53.401409, 6.131898 53.399166, 6.135652 53.399067, 6.135487 53.396824, 6.142994 53.396626, 6.142663 53.392139, 6.146416 53.39204, 6.146084 53.387553, 6.149837 53.387454, 6.149506 53.382967, 6.153258 53.382868, 6.152926 53.378381, 6.156678 53.378282, 6.156013 53.369308, 6.159764 53.369209, 6.159598 53.366965, 6.163349 53.366866, 6.163016 53.362379, 6.166767 53.362279, 6.166434 53.357793, 6.170184 53.357693, 6.168684 53.337502, 6.164936 53.337602, 6.165269 53.342089, 6.16152 53.342188, 6.161686 53.344431, 6.157937 53.344531, 6.158103 53.346774, 6.150605 53.346973, 6.150771 53.349216, 6.143272 53.349414, 6.143438 53.351658, 6.12844 53.352052, 6.128275 53.349809, 6.124526 53.349907, 6.126663 53.379073, 6.096646 53.379856, 6.096972 53.384343, 6.09322 53.384441, 6.094197 53.397902, 6.097951 53.397805, 6.098277 53.402292, 6.102031 53.402194, 6.102194 53.404438, 6.109703 53.404242, 6.113457 53.404144, 6.113621 53.406388)));WarmteAtlas:AardwarmteKrijtJura;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:11;
222;BU19791676;GM1979;BU19791676;GM1979;BU19791676;GM1979;False;False;53.32158407328518;6.719407713562835;MULTIPOLYGON (((6.712308 53.326302, 6.727288 53.325834, 6.726506 53.316866, 6.711529 53.317333, 6.712308 53.326302)));WarmteAtlas:AardwarmteKrijtJura;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:11;
222;BU19791780;GM1979;BU19791780;GM1979;BU19791780;GM1979;False;False;53.312147019599166;6.733601894654378;MULTIPOLYGON (((6.726506 53.316866, 6.741482 53.316396, 6.740697 53.307428, 6.725723 53.307897, 6.726506 53.316866)));WarmteAtlas:AardwarmteKrijtJura;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:11;
221;BU19791676;GM1979;BU19791676;GM1979;BU19791676;GM1979;False;False;53.313526999786575;6.73292752129352;POLYGON ((6.713283 53.337513, 6.713088 53.335271, 6.72058 53.335037, 6.720384 53.332795, 6.72413 53.332678, 6.723934 53.330436, 6.731425 53.330201, 6.731229 53.327959, 6.734974 53.327842, 6.734778 53.3256, 6.738523 53.325482, 6.738327 53.32324, 6.742071 53.323123, 6.741875 53.32088, 6.745619 53.320763, 6.745423 53.318521, 6.749167 53.318403, 6.74897 53.316161, 6.752714 53.316043, 6.752517 53.313801, 6.756261 53.313683, 6.756064 53.311441, 6.759807 53.311323, 6.75961 53.309081, 6.763353 53.308962, 6.762958 53.304478, 6.766701 53.30436, 6.766306 53.299876, 6.770048 53.299758, 6.769455 53.293031, 6.773197 53.292913, 6.772999 53.290671, 6.769258 53.290789, 6.758032 53.291144, 6.75823 53.293386, 6.750746 53.293622, 6.750942 53.295864, 6.743458 53.2961, 6.743654 53.298342, 6.732427 53.298694, 6.732623 53.300936, 6.725137 53.301171, 6.725332 53.303413, 6.717846 53.303647, 6.718237 53.308131, 6.714493 53.308248, 6.714688 53.31049, 6.710944 53.310607, 6.711139 53.312849, 6.707395 53.312966, 6.707785 53.31745, 6.70404 53.317566, 6.704235 53.319809, 6.70049 53.319925, 6.700684 53.322167, 6.69694 53.322283, 6.697328 53.326768, 6.693583 53.326884, 6.693971 53.331368, 6.697716 53.331252, 6.69791 53.333494, 6.701656 53.333378, 6.701851 53.33562, 6.705597 53.335504, 6.705791 53.337746, 6.713283 53.337513), (6.711529 53.317333, 6.726506 53.316866, 6.727288 53.325834, 6.712308 53.326302, 6.711529 53.317333), (6.725723 53.307897, 6.740697 53.307428, 6.741482 53.316396, 6.726506 53.316866, 6.725723 53.307897));WarmteAtlas:AardwarmteKrijtJura;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:11;
222;BU19701207;GM1970;BU19701207;GM1970;BU19701207;GM1970;False;False;53.31669387487381;6.175174038163369;MULTIPOLYGON (((6.167686 53.324041, 6.182673 53.323642, 6.181504 53.307938, 6.174013 53.308138, 6.17418 53.310381, 6.170434 53.310481, 6.1706 53.312725, 6.166854 53.312824, 6.167686 53.324041)));WarmteAtlas:AardwarmteKrijtJura;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:11;
