PK_UID;RIN_NUMMER;JAAR;PLAN_NAAM;KERN_NAAM;PLAN_FASE;STATUS;TER_BEHEER;GEG_BEHEER;VOL;HA_BRUTO;HA_NETTO;HA_UITGEG;HA_UIT_HJR;HA_TKPGEM;HA_UITGEM;HA_UITPAR;HA_TUITGEM;HA_TUITPAR;HA_TOTTUIT;HA_NTUITGM;HA_NTUITPR;JR_NTUITGB;beoogdJaar;HA_GRUITDL;OPMER_JAAR;MN_VPRIJS;MX_VPRIJS;MN_EPRIJS;MX_EPRIJS;START_JAAR;MILIEUZONE;WLOC_TYPE;MAX_MILIEU;EXT_BEREIK;PARKEER;PARK_MGT;SPOOR_ONTS;WATER_ONTS;VEROUDERD;OORZ_OUD;HA_BRTOUD;HSTRC_PLAN;HSTRC_FASE;HA_FACELFT;HA_REVITAL;HA_ZREVIT;HA_HERPROF;HA_TRANSF;GEM_CODES;GEM_NAMEN;PROV_CODES;PROV_NAMEN;COROPCODES;COROPNAMEN;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
1;1;2022;ENERGIEWEG;APPINGEDAM;1;GEACCORDEERD;EEMSDELTA;Provincie GRONINGEN;NEE;5.21;4.69;3.96;0.0;0.0;0.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.73;waarde in kolom oppervlakte_uitgeefbaar_gemeente geeft weer hoeveel totaal uitgeefbaar is (dus ook uitgeefbaar particulier zit hierin) GEGEVENS PEILDATUM JANUARI 2022 OVERGENOMEN;0.0;0.0;0.0;0;1978;NEE;B;3;X;B;NEE;A;D;NEE;X;0.0;X;X;0.0;0.0;0.0;0.0;0.0;GM1979;EEMSDELTA;20;GRONINGEN;2;DELFZIJL EN OMGEVING;BU19791257;GM1979;9902.0;9902RL;BU19791257;GM1979;9902.0;9902RL;BU19791257;GM1979;9902.0;9902RL;False;False;False;53.32138376047114;6.877543485452774;MULTIPOLYGON (((6.876664 53.322841, 6.879126 53.322207, 6.879848 53.321142, 6.878651 53.321168, 6.878606 53.320049, 6.877228 53.320238, 6.87576 53.320359, 6.876009 53.322099, 6.87646 53.322072, 6.876664 53.322841)));WarmteAtlas:IBISbedrijventerreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:56;
10;1010;2024;Sluisweg;Heumen;1;GEACCORDEERD;HEUMEN;provincie GELDERLAND;Ja;22.9422;18.7932;22.9422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0;1985;JA;B1;3;;X;NEE;A;D;NEE;Y;n.a.;X;X;0.0;0.0;0.0;0.0;0.0;GM0252;Heumen;25;Gelderland;15;Arnhem / Nijmegen;BU02520006;GM0252;6582.0;6582AJ;BU02520006;GM0252;6582.0;6582AJ;BU02520006;GM0252;6582.0;6582AJ;False;False;False;51.76875772641985;5.857568857387385;MULTIPOLYGON (((5.852678 51.770054, 5.852678 51.770054, 5.853167 51.770159, 5.853167 51.770159, 5.853716 51.770274, 5.853716 51.770274, 5.85412 51.770363, 5.85435 51.770413, 5.85435 51.770413, 5.854634 51.770387, 5.854634 51.770387, 5.854645 51.770376, 5.854646 51.770376, 5.854646 51.770376, 5.855412 51.770523, 5.855412 51.770523, 5.856284 51.770676, 5.856284 51.770676, 5.856884 51.770768, 5.856884 51.770768, 5.857162 51.770806, 5.857162 51.770806, 5.857473 51.770847, 5.857473 51.770847, 5.857806 51.770878, 5.857806 51.770878, 5.858053 51.770895, 5.858336 51.770914, 5.858336 51.770914, 5.858898 51.770948, 5.858954 51.770952, 5.858983 51.770953, 5.858983 51.770953, 5.859034 51.770956, 5.859144 51.770962, 5.859616 51.770987, 5.859616 51.770987, 5.859925 51.771006, 5.859934 51.771006, 5.859934 51.771006, 5.860109 51.771012, 5.860268 51.771016, 5.860268 51.771016, 5.860295 51.770994, 5.860619 51.770731, 5.860709 51.770656, 5.860709 51.770656, 5.861149 51.770282, 5.861175 51.77026, 5.861175 51.77026, 5.861193 51.770244, 5.861194 51.770244, 5.861258 51.770183, 5.861274 51.770168, 5.861274 51.770168, 5.861274 51.770168, 5.861284 51.77017, 5.861284 51.77017, 5.861691 51.77027, 5.861691 51.77027, 5.861691 51.77027, 5.861944 51.769873, 5.861944 51.769873, 5.861944 51.769873, 5.861943 51.769872, 5.861943 51.769872, 5.861161 51.769661, 5.861161 51.769661, 5.861161 51.769661, 5.861162 51.769659, 5.861343 51.769449, 5.861491 51.769276, 5.861491 51.769276, 5.861506 51.769248, 5.861506 51.769248, 5.861529 51.769215, 5.861529 51.769215, 5.861548 51.76918, 5.861548 51.76918, 5.861548 51.769158, 5.861548 51.769158, 5.861592 51.7691, 5.861624 51.769057, 5.861624 51.769057, 5.862011 51.768628, 5.862112 51.768515, 5.862152 51.768471, 5.862152 51.768471, 5.862467 51.768133, 5.862467 51.768133, 5.862467 51.768133, 5.861749 51.768017, 5.86119 51.767926, 5.86119 51.767926, 5.86119 51.767926, 5.861242 51.767871, 5.861266 51.767846, 5.861285 51.767825, 5.861285 51.767825, 5.861285 51.767825, 5.86123 51.767817, 5.861151 51.767806, 5.861151 51.767806, 5.859115 51.767497, 5.859115 51.767497, 5.858995 51.76747, 5.858995 51.76747, 5.858829 51.767406, 5.858829 51.767406, 5.8581 51.76709, 5.8581 51.76709, 5.85788 51.766577, 5.85788 51.766577, 5.857676 51.766033, 5.857676 51.766033, 5.857612 51.765856, 5.857612 51.765856, 5.857567 51.765774, 5.857567 51.765774, 5.85744 51.765578, 5.85744 51.765578, 5.85744 51.765578, 5.857408 51.765589, 5.857384 51.765597, 5.857384 51.765597, 5.857384 51.765597, 5.85714 51.765271, 5.85714 51.765271, 5.856871 51.76496, 5.856871 51.76496, 5.856848 51.764947, 5.856848 51.764947, 5.85683 51.764938, 5.85683 51.764938, 5.856782 51.764929, 5.856782 51.764929, 5.856782 51.764929, 5.856362 51.76548, 5.856362 51.76548, 5.855907 51.766094, 5.855907 51.766094, 5.855783 51.766269, 5.855461 51.766727, 5.855461 51.766727, 5.855014 51.76735, 5.855014 51.76735, 5.854499 51.768062, 5.854499 51.768062, 5.854323 51.768296, 5.854276 51.768359, 5.854276 51.768359, 5.8541 51.768541, 5.8541 51.768541, 5.854032 51.768606, 5.85393 51.768703, 5.853872 51.768759, 5.853863 51.768767, 5.853863 51.768767, 5.853606 51.768953, 5.853606 51.768953, 5.853364 51.769146, 5.853364 51.769146, 5.853221 51.769291, 5.853221 51.769291, 5.853092 51.769473, 5.853018 51.769577, 5.853004 51.769597, 5.852997 51.769605, 5.852988 51.769618, 5.852678 51.770054, 5.852678 51.770054)));WarmteAtlas:IBISbedrijventerreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:56;
11;1011;2024;Taaiendijk;Malden;1;GEACCORDEERD;HEUMEN;provincie GELDERLAND;Ja;9.3562;8.9522;9.3562;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0;1985;NEE;B2;3;;X;NEE;A;D;NEE;Y;n.a.;X;X;0.0;0.0;0.0;0.0;0.0;GM0252;Heumen;25;Gelderland;15;Arnhem / Nijmegen;BU02520001;GM0252;6581.0;6581AJ;BU02520001;GM0252;6581.0;6581AJ;BU02520001;GM0252;6581.0;6581AJ;False;False;False;51.78172698666683;5.844808681145836;MULTIPOLYGON (((5.841405 51.784512, 5.841405 51.784512, 5.841658 51.7846, 5.841658 51.7846, 5.841668 51.784603, 5.84227 51.784821, 5.84227 51.784821, 5.842709 51.784968, 5.842709 51.784968, 5.843042 51.785098, 5.843042 51.785098, 5.843042 51.785098, 5.843063 51.785085, 5.843063 51.785085, 5.843122 51.784999, 5.843122 51.784999, 5.843985 51.783633, 5.843985 51.783633, 5.844333 51.783096, 5.844333 51.783096, 5.844638 51.782608, 5.844679 51.782541, 5.844679 51.782541, 5.844703 51.782512, 5.844759 51.782443, 5.844759 51.782443, 5.844857 51.782353, 5.844857 51.782353, 5.845315 51.781944, 5.845315 51.781944, 5.845393 51.78193, 5.845393 51.78193, 5.845578 51.781971, 5.845578 51.781971, 5.846567 51.782248, 5.846567 51.782248, 5.846602 51.782232, 5.846602 51.782232, 5.846707 51.782131, 5.846707 51.782131, 5.846803 51.781998, 5.846803 51.781998, 5.846854 51.781876, 5.846854 51.781876, 5.846893 51.781839, 5.846894 51.781839, 5.846959 51.781842, 5.84696 51.781842, 5.846992 51.781856, 5.846992 51.781856, 5.846992 51.781856, 5.847028 51.781803, 5.847028 51.781803, 5.847028 51.781803, 5.846879 51.781767, 5.846879 51.781767, 5.846503 51.781666, 5.845883 51.781499, 5.845883 51.781499, 5.845819 51.781488, 5.845819 51.781488, 5.845819 51.781488, 5.845837 51.781472, 5.845837 51.781472, 5.84614 51.781216, 5.846149 51.781208, 5.846149 51.781208, 5.846521 51.780881, 5.846683 51.780738, 5.846869 51.780574, 5.847037 51.780427, 5.847234 51.780253, 5.847356 51.780146, 5.847546 51.77998, 5.847546 51.77998, 5.847668 51.779866, 5.847668 51.779866, 5.847709 51.779806, 5.847752 51.779742, 5.847752 51.779742, 5.84781 51.779621, 5.84781 51.779621, 5.84781 51.779557, 5.84781 51.779557, 5.847795 51.779523, 5.847777 51.779478, 5.847777 51.779478, 5.84769 51.779362, 5.84769 51.779362, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847678 51.77935, 5.84793 51.779216, 5.84793 51.779216, 5.847992 51.779186, 5.847992 51.779186, 5.847992 51.779186, 5.847838 51.779143, 5.847838 51.779143, 5.847644 51.779107, 5.847644 51.779107, 5.847539 51.779085, 5.84747 51.77907, 5.847349 51.779044, 5.847214 51.779016, 5.847214 51.779016, 5.847042 51.77899, 5.847042 51.77899, 5.84687 51.778944, 5.84687 51.778944, 5.846735 51.778884, 5.846735 51.778884, 5.846654 51.778838, 5.846654 51.778838, 5.846616 51.778788, 5.846616 51.778788, 5.84653 51.778752, 5.84653 51.778752, 5.84646 51.778737, 5.84646 51.778737, 5.846374 51.778733, 5.846374 51.778733, 5.846342 51.778743, 5.846342 51.778743, 5.846342 51.778742, 5.846315 51.778715, 5.846315 51.778715, 5.846283 51.778687, 5.846283 51.778687, 5.846283 51.778687, 5.84623 51.77871, 5.84623 51.77871, 5.845968 51.778639, 5.845968 51.778639, 5.845968 51.778639, 5.845663 51.779063, 5.8454 51.779439, 5.8454 51.779439, 5.845416 51.779708, 5.845416 51.779708, 5.845052 51.780205, 5.845052 51.780205, 5.844746 51.780641, 5.844746 51.780641, 5.844447 51.78106, 5.844447 51.78106, 5.844382 51.781157, 5.844382 51.781157, 5.844159 51.78126, 5.844159 51.78126, 5.844074 51.781314, 5.844074 51.781314, 5.844031 51.781373, 5.844031 51.781373, 5.843325 51.782261, 5.843325 51.782261, 5.842663 51.783059, 5.842663 51.783059, 5.841542 51.784361, 5.841542 51.784361, 5.841405 51.784512, 5.841405 51.784512)));WarmteAtlas:IBISbedrijventerreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:56;
12;1012;2024;Maldensbroek;Malden;1;GEACCORDEERD;HEUMEN;provincie GELDERLAND;Ja;2.8458;2.5368;2.8458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0;1985;NEE;B1;2;;X;NEE;A;E;NEE;Y;n.a.;X;X;0.0;0.0;0.0;0.0;0.0;GM0252;Heumen;25;Gelderland;15;Arnhem / Nijmegen;BU02520001;GM0252;6581.0;6581AX;BU02520001;GM0252;6581.0;6581AX;BU02520001;GM0252;6581.0;6581AX;False;False;False;51.7805582127583;5.847687457604599;MULTIPOLYGON (((5.845819 51.781488, 5.845819 51.781488, 5.845819 51.781488, 5.845819 51.781488, 5.845819 51.781488, 5.845819 51.781488, 5.845883 51.781499, 5.845883 51.781499, 5.845883 51.781499, 5.845883 51.781499, 5.845883 51.781499, 5.845883 51.781499, 5.845883 51.781499, 5.845883 51.781499, 5.846503 51.781666, 5.846879 51.781767, 5.846879 51.781767, 5.846879 51.781767, 5.846879 51.781767, 5.847028 51.781803, 5.847028 51.781803, 5.847028 51.781803, 5.847028 51.781803, 5.847028 51.781803, 5.847028 51.781803, 5.847028 51.781803, 5.847284 51.781427, 5.847284 51.781427, 5.847284 51.781427, 5.847284 51.781427, 5.847284 51.781427, 5.847284 51.781427, 5.847284 51.781427, 5.847284 51.781427, 5.847315 51.781394, 5.847315 51.781394, 5.847315 51.781394, 5.847315 51.781394, 5.847315 51.781394, 5.847315 51.781394, 5.847315 51.781394, 5.847315 51.781394, 5.847315 51.781394, 5.847315 51.781394, 5.847315 51.781394, 5.847315 51.781394, 5.847315 51.781394, 5.847315 51.781394, 5.84777 51.781523, 5.84777 51.781523, 5.84777 51.781523, 5.84777 51.781523, 5.84777 51.781523, 5.84777 51.781523, 5.84777 51.781523, 5.847862 51.781416, 5.847862 51.781416, 5.847862 51.781416, 5.847862 51.781416, 5.847862 51.781416, 5.847862 51.781416, 5.847862 51.781416, 5.847862 51.781416, 5.847925 51.781365, 5.847925 51.781365, 5.847925 51.781365, 5.847925 51.781365, 5.847925 51.781365, 5.847925 51.781365, 5.847925 51.781365, 5.847925 51.781364, 5.847925 51.781364, 5.847925 51.781365, 5.847925 51.781365, 5.847925 51.781365, 5.847926 51.781365, 5.847926 51.781365, 5.847926 51.781365, 5.84795 51.781376, 5.84795 51.781376, 5.84795 51.781376, 5.84795 51.781376, 5.84795 51.781376, 5.84795 51.781376, 5.84795 51.781376, 5.848013 51.781288, 5.848119 51.781143, 5.848119 51.781143, 5.848119 51.781143, 5.848119 51.781143, 5.848119 51.781143, 5.848119 51.781143, 5.848119 51.781143, 5.848119 51.781143, 5.848119 51.781143, 5.848119 51.781143, 5.848119 51.781143, 5.848119 51.781143, 5.848119 51.781143, 5.848119 51.781143, 5.84812 51.781143, 5.84812 51.781143, 5.84812 51.781143, 5.848179 51.781178, 5.848179 51.781178, 5.848179 51.781178, 5.848179 51.781178, 5.848179 51.781178, 5.848179 51.781178, 5.848295 51.781212, 5.848295 51.781212, 5.848295 51.781212, 5.848295 51.781212, 5.848295 51.781212, 5.848295 51.781212, 5.848295 51.781212, 5.848501 51.780996, 5.848501 51.780996, 5.848501 51.780996, 5.848501 51.780996, 5.848501 51.780996, 5.848501 51.780996, 5.848501 51.780996, 5.848012 51.780719, 5.848012 51.780719, 5.848012 51.780719, 5.848012 51.780719, 5.848012 51.780719, 5.848012 51.780719, 5.848012 51.780719, 5.848012 51.780719, 5.848012 51.780718, 5.848012 51.780718, 5.848012 51.780718, 5.848012 51.780718, 5.848012 51.780718, 5.848012 51.780718, 5.848012 51.780718, 5.848346 51.780481, 5.848422 51.780428, 5.848591 51.780308, 5.848591 51.780308, 5.848591 51.780308, 5.848591 51.780308, 5.848591 51.780308, 5.848591 51.780308, 5.848591 51.780308, 5.848591 51.780308, 5.848648 51.780272, 5.848648 51.780272, 5.848649 51.780272, 5.848649 51.780271, 5.848649 51.780271, 5.848649 51.780271, 5.848649 51.780271, 5.848649 51.780271, 5.848649 51.780271, 5.848649 51.780271, 5.848649 51.780271, 5.848649 51.780271, 5.848649 51.780272, 5.848649 51.780272, 5.848649 51.780272, 5.848693 51.780304, 5.848799 51.780382, 5.848799 51.780382, 5.848799 51.780382, 5.848799 51.780382, 5.848799 51.780382, 5.848799 51.780382, 5.848799 51.780382, 5.849379 51.780072, 5.849379 51.780072, 5.849379 51.780072, 5.849379 51.780072, 5.849379 51.780072, 5.849379 51.780072, 5.849379 51.780072, 5.849307 51.779988, 5.849307 51.779988, 5.849307 51.779988, 5.849307 51.779988, 5.849307 51.779988, 5.849307 51.779988, 5.849307 51.779988, 5.849307 51.779988, 5.849294 51.779962, 5.849294 51.779962, 5.849294 51.779962, 5.849294 51.779962, 5.849294 51.779962, 5.849294 51.779962, 5.849294 51.779962, 5.849294 51.779962, 5.849294 51.779928, 5.849294 51.779928, 5.849294 51.779928, 5.849294 51.779928, 5.849294 51.779928, 5.849294 51.779928, 5.849294 51.779928, 5.849294 51.779928, 5.849305 51.779886, 5.849305 51.779886, 5.849305 51.779886, 5.849305 51.779886, 5.849305 51.779886, 5.849305 51.779886, 5.849305 51.779886, 5.849142 51.779763, 5.849142 51.779763, 5.849142 51.779763, 5.849142 51.779763, 5.849074 51.779714, 5.848997 51.77966, 5.848872 51.779572, 5.848774 51.779504, 5.848774 51.779504, 5.848774 51.779504, 5.848774 51.779504, 5.848714 51.779464, 5.848714 51.779464, 5.848714 51.779464, 5.848714 51.779464, 5.848714 51.779464, 5.848714 51.779464, 5.848714 51.779464, 5.848714 51.779464, 5.848622 51.779417, 5.848548 51.77938, 5.848548 51.77938, 5.848548 51.77938, 5.848548 51.77938, 5.848548 51.77938, 5.848548 51.77938, 5.848548 51.77938, 5.848548 51.77938, 5.848383 51.779315, 5.84824 51.779259, 5.848203 51.779245, 5.848203 51.779245, 5.848203 51.779245, 5.848203 51.779245, 5.848203 51.779245, 5.848203 51.779245, 5.848203 51.779245, 5.848203 51.779245, 5.847992 51.779186, 5.847992 51.779186, 5.847992 51.779186, 5.847992 51.779186, 5.847992 51.779186, 5.847992 51.779186, 5.847992 51.779186, 5.84793 51.779216, 5.84793 51.779216, 5.84793 51.779216, 5.84793 51.779216, 5.84793 51.779216, 5.84793 51.779216, 5.84793 51.779216, 5.84793 51.779216, 5.847678 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.847677 51.77935, 5.84769 51.779362, 5.84769 51.779362, 5.84769 51.779362, 5.84769 51.779362, 5.84769 51.779362, 5.84769 51.779362, 5.84769 51.779362, 5.84769 51.779362, 5.847777 51.779478, 5.847777 51.779478, 5.847777 51.779478, 5.847777 51.779478, 5.847777 51.779478, 5.847777 51.779478, 5.847777 51.779478, 5.847777 51.779478, 5.847795 51.779523, 5.84781 51.779557, 5.84781 51.779557, 5.84781 51.779557, 5.84781 51.779557, 5.84781 51.779557, 5.84781 51.779557, 5.84781 51.779557, 5.84781 51.779557, 5.84781 51.779621, 5.84781 51.779621, 5.84781 51.779621, 5.84781 51.779621, 5.84781 51.779621, 5.84781 51.779621, 5.84781 51.779621, 5.84781 51.779621, 5.847752 51.779742, 5.847752 51.779742, 5.847752 51.779742, 5.847752 51.779742, 5.847752 51.779742, 5.847752 51.779742, 5.847752 51.779742, 5.847752 51.779742, 5.847709 51.779806, 5.847668 51.779866, 5.847668 51.779866, 5.847668 51.779866, 5.847668 51.779866, 5.847668 51.779866, 5.847668 51.779866, 5.847668 51.779866, 5.847668 51.779866, 5.847546 51.77998, 5.847546 51.77998, 5.847546 51.77998, 5.847546 51.77998, 5.847546 51.77998, 5.847546 51.77998, 5.847546 51.77998, 5.847546 51.77998, 5.847356 51.780146, 5.847234 51.780253, 5.847037 51.780427, 5.846869 51.780574, 5.846683 51.780738, 5.846521 51.780881, 5.846149 51.781208, 5.846149 51.781208, 5.846149 51.781208, 5.846149 51.781208, 5.84614 51.781216, 5.845837 51.781472, 5.845837 51.781472, 5.845837 51.781472, 5.845837 51.781472, 5.845819 51.781488, 5.845819 51.781488)));WarmteAtlas:IBISbedrijventerreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:56;
13;1013;2024;Molenweg;Nederasselt;1;GEACCORDEERD;HEUMEN;provincie GELDERLAND;Ja;5.839;5.839;5.839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0;1985;NEE;B1;3;;X;NEE;A;E;NEE;Y;n.a.;X;X;0.0;0.0;0.0;0.0;0.0;GM0252;Heumen;25;Gelderland;15;Arnhem / Nijmegen;BU02520109;GM0252;6612.0;6612AD;BU02520109;GM0252;6612.0;6612AD;BU02520109;GM0252;6612.0;6612AD;False;False;False;51.76996366288218;5.759336551485846;MULTIPOLYGON (((5.756871 51.769649, 5.756874 51.769656, 5.756978 51.769878, 5.756978 51.769878, 5.75734 51.770584, 5.757356 51.770615, 5.757356 51.770615, 5.757413 51.770714, 5.757782 51.771353, 5.757782 51.771353, 5.757782 51.771353, 5.758249 51.77127, 5.758249 51.77127, 5.758253 51.771269, 5.758253 51.771269, 5.758253 51.771269, 5.758251 51.77126, 5.758251 51.77126, 5.758181 51.771078, 5.758181 51.771078, 5.758097 51.770885, 5.758097 51.770884, 5.758097 51.770884, 5.758389 51.770844, 5.758653 51.770807, 5.758653 51.770807, 5.758653 51.770807, 5.758787 51.77117, 5.758787 51.77117, 5.758788 51.771174, 5.758788 51.771174, 5.758788 51.771174, 5.758806 51.771171, 5.758806 51.771171, 5.759275 51.77107, 5.759549 51.771011, 5.759549 51.771011, 5.759806 51.77095, 5.759806 51.77095, 5.760395 51.770803, 5.760395 51.770803, 5.760559 51.770755, 5.76079 51.770689, 5.760967 51.770638, 5.760967 51.770638, 5.76102 51.770622, 5.761323 51.77053, 5.761323 51.77053, 5.7616 51.770452, 5.761601 51.770452, 5.761601 51.770452, 5.761373 51.770059, 5.761237 51.769823, 5.761196 51.769752, 5.760299 51.768203, 5.760286 51.768181, 5.760286 51.768181, 5.760286 51.768181, 5.760139 51.768216, 5.760139 51.768216, 5.760139 51.768216, 5.760154 51.768237, 5.760154 51.768237, 5.760154 51.768237, 5.759903 51.768293, 5.759903 51.768293, 5.759128 51.769123, 5.759128 51.769124, 5.759221 51.769289, 5.759221 51.76929, 5.759221 51.76929, 5.757679 51.769556, 5.757679 51.769556, 5.757638 51.769563, 5.757638 51.769563, 5.757309 51.769612, 5.757309 51.769612, 5.756871 51.769649, 5.756871 51.769649, 5.756871 51.769649)));WarmteAtlas:IBISbedrijventerreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:56;
