DN;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
232;BU00889998;GM0088;BU00889998;GM0088;BU00889998;GM0088;False;False;53.46151208880661;6.102800976957293;MULTIPOLYGON (((6.100568 53.485401, 6.104329 53.485303, 6.103838 53.478572, 6.107598 53.478475, 6.107434 53.476231, 6.111195 53.476133, 6.110866 53.471646, 6.114626 53.471548, 6.112819 53.446869, 6.116577 53.446771, 6.116084 53.440041, 6.119841 53.439943, 6.119183 53.430968, 6.115427 53.431067, 6.115591 53.43331, 6.111834 53.433408, 6.112162 53.437895, 6.108405 53.437993, 6.108569 53.440237, 6.104812 53.440335, 6.105139 53.444822, 6.101381 53.444919, 6.101708 53.449406, 6.09795 53.449504, 6.098114 53.451748, 6.094355 53.451845, 6.094845 53.458576, 6.091086 53.458673, 6.091412 53.46316, 6.087653 53.463258, 6.087979 53.467745, 6.084219 53.467842, 6.084545 53.472329, 6.080784 53.472426, 6.080947 53.47467, 6.084707 53.474573, 6.08487 53.476816, 6.088631 53.476719, 6.088794 53.478963, 6.092555 53.478865, 6.092718 53.481109, 6.096479 53.481011, 6.096643 53.483255, 6.100404 53.483157, 6.100568 53.485401)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
221;BU19669998;GM1966;BU19669998;GM1966;BU19669998;GM1966;False;False;53.42423161979005;6.406582302011538;MULTIPOLYGON (((6.404795 53.425407, 6.40855 53.425299, 6.40837 53.423057, 6.404615 53.423164, 6.404795 53.425407)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
221;BU19669998;GM1966;BU19669998;GM1966;BU19669998;GM1966;False;False;53.422095918716074;6.402648086870143;MULTIPOLYGON (((6.40086 53.423271, 6.404615 53.423164, 6.404436 53.420921, 6.400681 53.421028, 6.40086 53.423271)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
221;BU19669998;GM1966;BU19669998;GM1966;BU19669998;GM1966;False;False;53.419960080889595;6.398714265873909;MULTIPOLYGON (((6.396926 53.421135, 6.400681 53.421028, 6.400502 53.418785, 6.396748 53.418892, 6.396926 53.421135)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
221;BU19660301;GM1966;BU19660301;GM1966;BU19660301;GM1966;False;False;53.41563461453287;6.39272489636547;MULTIPOLYGON (((6.392993 53.418999, 6.396748 53.418892, 6.39639 53.414406, 6.392636 53.414513, 6.392457 53.41227, 6.388703 53.412377, 6.38906 53.416863, 6.392814 53.416756, 6.392993 53.418999)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
211;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.41139607141663;6.461990657863693;MULTIPOLYGON (((6.460205 53.412572, 6.463959 53.412463, 6.463776 53.41022, 6.460023 53.410329, 6.460205 53.412572)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
133;BU19709998;GM1970;BU19709998;GM1970;BU19709998;GM1970;False;False;53.41906290216496;6.05810821533724;MULTIPOLYGON (((6.054513 53.421403, 6.062025 53.42121, 6.061703 53.416723, 6.054192 53.416915, 6.054513 53.421403)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
211;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.408880573344476;6.471191565679149;MULTIPOLYGON (((6.46753 53.410111, 6.475036 53.409893, 6.474853 53.40765, 6.467347 53.407868, 6.46753 53.410111)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
121;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.40777836342011;6.4316000952550665;MULTIPOLYGON (((6.429814 53.408954, 6.433567 53.408846, 6.433386 53.406603, 6.429633 53.406711, 6.429814 53.408954)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
121;BU00609998;GM0060;BU00609998;GM0060;BU00609998;GM0060;False;False;53.44487600460411;5.818332901491937;MULTIPOLYGON (((5.783798 53.481969, 5.802609 53.481529, 5.802461 53.479284, 5.813746 53.479019, 5.813598 53.476775, 5.817359 53.476686, 5.81721 53.474442, 5.824733 53.474264, 5.824584 53.47202, 5.828345 53.471931, 5.827748 53.462955, 5.823988 53.463044, 5.823839 53.4608, 5.827599 53.460711, 5.8273 53.456223, 5.83106 53.456133, 5.830313 53.444913, 5.834072 53.444824, 5.833922 53.44258, 5.837681 53.44249, 5.837531 53.440246, 5.84129 53.440157, 5.841589 53.444645, 5.837831 53.444734, 5.838579 53.455955, 5.83482 53.456044, 5.835418 53.465021, 5.839179 53.464931, 5.839479 53.469419, 5.84324 53.46933, 5.847 53.46924, 5.847151 53.471484, 5.850912 53.471394, 5.850761 53.46915, 5.854522 53.469061, 5.853317 53.451108, 5.857076 53.451018, 5.856624 53.444286, 5.860383 53.444196, 5.85993 53.437464, 5.863688 53.437374, 5.863386 53.432886, 5.859628 53.432976, 5.858122 53.410535, 5.854366 53.410625, 5.854216 53.408381, 5.835438 53.408829, 5.835587 53.411073, 5.813052 53.411607, 5.813349 53.416095, 5.809593 53.416183, 5.809741 53.418428, 5.805984 53.418516, 5.806132 53.42076, 5.802375 53.420848, 5.802523 53.423093, 5.798766 53.423181, 5.798914 53.425425, 5.795157 53.425513, 5.795304 53.427757, 5.787789 53.427933, 5.787936 53.430177, 5.784179 53.430265, 5.784325 53.432509, 5.780568 53.432597, 5.780714 53.434841, 5.776956 53.434928, 5.779889 53.479812, 5.783651 53.479725, 5.783798 53.481969), (5.828821 53.422472, 5.828672 53.420228, 5.832429 53.420139, 5.832279 53.417895, 5.843548 53.417627, 5.843698 53.419871, 5.839942 53.41996, 5.840091 53.422204, 5.828821 53.422472)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
